chr	start	end	strand	label	n_supporting	method	gene_name
9	35057484	35057485	-		1	Nm-seq	VCP,VCP,VCP
9	35062991	35062992	-		1	Nm-seq	VCP,VCP
9	35063008	35063009	-		1	Nm-seq	VCP,VCP
9	35063022	35063023	-		1	Nm-seq	VCP,VCP
9	35063023	35063024	-		1	Nm-seq	VCP,VCP
9	35074448	35074449	-		1	Nm-seq	FANCG,FANCG,FANCG
9	35100047	35100048	-		1	Nm-seq	STOML2,STOML2,STOML2,STOML2
9	35100933	35100934	-		1	Nm-seq	STOML2,STOML2,STOML2,STOML2
9	35101727	35101728	-		1	Nm-seq	STOML2,STOML2,STOML2
9	35546489	35546490	+		1	Nm-seq	RUSC2,RUSC2,RUSC2
9	35657925	35657926	-		1	Nm-seq	RMRP,RMRP
9	35685753	35685754	-		1	Nm-seq	TPM2,TPM2,TPM2,TPM2,TPM2,TPM2,TPM2,TPM2,TPM2
9	35906406	35906407	+		1	Nm-seq	HRCT1
9	72223180	72223181	+		1	Nm-seq	GDA,GDA,GDA,GDA,GDA,GDA,GDA
9	76399583	76399584	+		1	Nm-seq	RPSAP9
9	83969377	83969378	-		1	Nm-seq	HNRNPK,HNRNPK,HNRNPK,HNRNPK,HNRNPK
9	83969437	83969438	-		1	Nm-seq	HNRNPK,HNRNPK,HNRNPK,HNRNPK,HNRNPK,HNRNPK
9	83971913	83971914	-		1	Nm-seq	HNRNPK,HNRNPK,HNRNPK,HNRNPK,HNRNPK
9	83978229	83978230	-		1	Nm-seq	HNRNPK,HNRNPK,HNRNPK,HNRNPK,HNRNPK,HNRNPK,HNRNPK
9	94456325	94456326	+		1	Nm-seq	MFSD14B,MFSD14B
9	113407747	113407748	-		1	Nm-seq	POLE3,POLE3,POLE3
9	123652087	123652088	-		1	Nm-seq	DENND1A,DENND1A,DENND1A,DENND1A,DENND1A,OldhAT1,DENND1A,DENND1A
9	124413938	124413939	-		1	Nm-seq	PSMB7,PSMB7,PSMB7,PSMB7
9	124861492	124861493	-		1	Nm-seq	RPL35,RPL35,RPL35,RPL35,RPL35,RPL35
9	125238599	125238600	-		1	Nm-seq	HSPA5
9	125238719	125238720	-		1	Nm-seq	HSPA5
9	127447985	127447986	-		1	Nm-seq	RPL12,RPL12,RPL12,RPL12
9	128129191	128129192	+		1	Nm-seq	AL590708.1
9	128608155	128608156	+		1	Nm-seq	SPTAN1,SPTAN1,SPTAN1,SPTAN1,SPTAN1,SPTAN1,SPTAN1,SPTAN1
9	128617653	128617654	+		1	Nm-seq	SPTAN1,SPTAN1,SPTAN1,SPTAN1,SPTAN1,SPTAN1
9	128689291	128689292	+		1	Nm-seq	SET,SET,SET
9	128689293	128689294	+		1	Nm-seq	SET,SET,SET
9	128694661	128694662	+		1	Nm-seq	SET,SET,SET,SET,SET
9	128724044	128724045	-		1	Nm-seq	ZDHHC12,ZDHHC12,ZDHHC12,ZDHHC12,ZDHHC12
9	128983486	128983487	+		1	Nm-seq	NUP188
9	128983490	128983491	+		1	Nm-seq	NUP188
9	129129041	129129042	+		1	Nm-seq	PTPA,PTPA,PTPA,PTPA,PTPA,PTPA,PTPA,PTPA,PTPA,PTPA,PTPA,PTPA,PTPA,PTPA,PTPA
9	130466752	130466753	+		1	Nm-seq	ASS1,ASS1,ASS1,ASS1,ASS1,ASS1,ASS1
9	130476876	130476877	+		1	Nm-seq	ASS1,ASS1,ASS1,ASS1,ASS1,ASS1,ASS1
9	133342426	133342427	-		1	Nm-seq	MED22,MED22,MED22,MED22
9	133351349	133351350	+		1	Nm-seq	RPL7A,RPL7A,RPL7A,RPL7A,RPL7A,RPL7A
9	133351353	133351354	+		1	Nm-seq	RPL7A,RPL7A,RPL7A,RPL7A,RPL7A,RPL7A
9	133363679	133363680	-		1	Nm-seq	SURF4,SURF4,SURF4,SURF4,SURF4,SURF4,SURF4
9	134738756	134738757	+		1	Nm-seq	COL5A1,COL5A1
9	134824766	134824767	+		1	Nm-seq	COL5A1,COL5A1,COL5A1,COL5A1,COL5A1
9	136402854	136402855	-		1	Nm-seq	ENTR1,ENTR1,ENTR1,ENTR1,ENTR1,ENTR1,ENTR1
9	136850064	136850065	+		1	Nm-seq	PHPT1,PHPT1,PHPT1,PHPT1,PHPT1,PHPT1
9	136850066	136850067	+		1	Nm-seq	PHPT1,PHPT1,PHPT1,PHPT1,PHPT1,PHPT1
9	136993087	136993088	+		1	Nm-seq	PAXX,PAXX,PAXX,PAXX,PAXX,PAXX,PAXX
9	137243639	137243640	+		1	Nm-seq	TUBB4B,TUBB4B
9	137552232	137552233	+		1	Nm-seq	MRPL41
X	5893501	5893502	-		1	Nm-seq	NLGN4X,NLGN4X,NLGN4X,NLGN4X,NLGN4X,NLGN4X
X	12976313	12976314	+		1	Nm-seq	TMSB4X,TMSB4X,TMSB4X,TMSB4X
X	12976315	12976316	+		1	Nm-seq	TMSB4X,TMSB4X,TMSB4X,TMSB4X
X	16852619	16852620	-		1	Nm-seq	RBBP7,RBBP7,RBBP7,RBBP7,RBBP7,RBBP7,RBBP7
X	16853687	16853688	-		1	Nm-seq	RBBP7,RBBP7,RBBP7,RBBP7,RBBP7,RBBP7
X	20125027	20125028	-		1	Nm-seq	MIRb,EIF1AX
X	24077156	24077157	+		1	Nm-seq	EIF2S3,EIF2S3
X	38805427	38805428	+		1	Nm-seq	MID1IP1,MID1IP1,MID1IP1,MID1IP1
X	40051725	40051726	-		1	Nm-seq	BCOR,BCOR,BCOR,BCOR,BCOR,BCOR,BCOR,BCOR
X	40064364	40064365	-		1	Nm-seq	BCOR,BCOR,BCOR,BCOR,BCOR,BCOR,BCOR
X	41136995	41136996	+		1	Nm-seq	USP9X,USP9X
X	41337430	41337431	+		1	Nm-seq	DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X
X	41343749	41343750	+		1	Nm-seq	DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X,DDX3X
X	47213161	47213162	+		1	Nm-seq	UBA1,UBA1,UBA1
X	47214798	47214799	+		1	Nm-seq	UBA1,UBA1,UBA1
X	47226684	47226685	+		1	Nm-seq	CDK16,CDK16,CDK16,CDK16,CDK16,CDK16,CDK16,CDK16,CDK16,CDK16
X	47228634	47228635	+		1	Nm-seq	CDK16,CDK16,CDK16,CDK16,CDK16,CDK16,CDK16,CDK16,CDK16,CDK16,CDK16
X	48575190	48575191	+		1	Nm-seq	RBM3,RBM3,RBM3,RBM3,RBM3,RBM3,RBM3,RBM3,RBM3,RBM3
X	48575204	48575205	+		1	Nm-seq	RBM3,RBM3,RBM3,RBM3,RBM3,RBM3,RBM3,RBM3,RBM3,RBM3
X	48575222	48575223	+		1	Nm-seq	RBM3,RBM3,RBM3,RBM3,RBM3,RBM3,RBM3,RBM3,RBM3,RBM3
X	48576336	48576337	+		1	Nm-seq	RBM3,RBM3,RBM3,RBM3,RBM3,RBM3,RBM3,RBM3,RBM3
X	48577776	48577777	+		1	Nm-seq	RBM3,RBM3,RBM3,RBM3
X	48957410	48957411	-		1	Nm-seq	OTUD5,OTUD5,OTUD5,OTUD5,OTUD5
X	49069601	49069602	+		1	Nm-seq	CCDC120,CCDC120
X	49172020	49172021	+		1	Nm-seq	PLP2,PLP2
X	49172021	49172022	+		1	Nm-seq	PLP2,PLP2
X	49570482	49570483	+		1	Nm-seq	GAGE12G
X	55181619	55181620	-		1	Nm-seq	MTRNR2L10
X	65739810	65739811	+		1	Nm-seq	MSN
X	71294491	71294492	+		1	Nm-seq	NONO,NONO,NONO,NONO,NONO,NONO,NONO,NONO,NONO,NONO,NONO
X	71294499	71294500	+		1	Nm-seq	NONO,NONO,NONO,NONO,NONO,NONO,NONO,NONO,NONO,NONO,NONO
X	71300547	71300548	+		1	Nm-seq	NONO,NONO,NONO,NONO,NONO
X	71300549	71300550	+		1	Nm-seq	NONO,NONO,NONO,NONO,NONO
X	71557246	71557247	+		1	Nm-seq	OGT,OGT,OGT
X	71557247	71557248	+		1	Nm-seq	OGT,OGT,OGT
X	71568109	71568110	+		1	Nm-seq	OGT,OGT,OGT
X	72273835	72273836	-		1	Nm-seq	RPS4X,RPS4X
X	72273901	72273902	-		1	Nm-seq	RPS4X,RPS4X
X	73563393	73563394	+		1	Nm-seq	(CGT)n,CHIC1,CHIC1,CHIC1
X	77968365	77968366	-		1	Nm-seq	intergenic
X	78123304	78123305	+		1	Nm-seq	PGK1,PGK1,PGK1
X	97600007	97600008	+		1	Nm-seq	DIAPH2,DIAPH2
X	101395385	101395386	+		1	Nm-seq	RPL36A,RPL36A,RPL36A,RPL36A,RPL36A,RPL36A,RPL36A-HNRNPH2,RPL36A,RPL36A-HNRNPH2,RPL36A
X	101412808	101412809	+		1	Nm-seq	HNRNPH2
X	103685189	103685190	-		1	Nm-seq	MORF4L2,MORF4L2,MORF4L2,MORF4L2,MORF4L2,MORF4L2,MORF4L2,MORF4L2,MORF4L2,MORF4L2,MORF4L2,MORF4L2,MORF4L2,MORF4L2
X	106036875	106036876	-		1	Nm-seq	SERPINA7,SERPINA7
X	109054183	109054184	+		1	2OMe-seq	LSU-rRNA_Hsa
X	109054200	109054201	+		1	2OMe-seq	LSU-rRNA_Hsa
X	109054226	109054227	+		1	2OMe-seq	LSU-rRNA_Hsa
X	109054242	109054243	+		1	2OMe-seq	LSU-rRNA_Hsa
X	109054290	109054291	+		2	2OMe-seq,RibOxi-seq	LSU-rRNA_Hsa
X	109054300	109054301	+		1	2OMe-seq	LSU-rRNA_Hsa
X	109054307	109054308	+		1	2OMe-seq	LSU-rRNA_Hsa
X	109054312	109054313	+		1	2OMe-seq	LSU-rRNA_Hsa
X	109054323	109054324	+		1	2OMe-seq	LSU-rRNA_Hsa
X	109054426	109054427	+		1	2OMe-seq	LSU-rRNA_Hsa
X	109054524	109054525	+		1	2OMe-seq	LSU-rRNA_Hsa
X	109054536	109054537	+		1	2OMe-seq	LSU-rRNA_Hsa
X	119240441	119240442	+		1	Nm-seq	PGRMC1,PGRMC1
X	119789915	119789916	-		1	Nm-seq	RPL39,RPL39
X	119943437	119943438	-		1	Nm-seq	NKAP,NKAP
X	130136172	130136173	-		1	Nm-seq	AIFM1,AIFM1,AIFM1,AIFM1,AIFM1,AIFM1,AIFM1
X	134475195	134475196	+		1	Nm-seq	HPRT1,HPRT1,HPRT1
X	135022284	135022285	-		1	Nm-seq	RTL8B
X	135022286	135022287	-		1	Nm-seq	RTL8B
X	135022287	135022288	-		1	Nm-seq	RTL8B
X	135032554	135032555	+		1	Nm-seq	RTL8C,RTL8C,RTL8C
X	135032555	135032556	+		1	Nm-seq	RTL8C,RTL8C,RTL8C
X	135032556	135032557	+		1	Nm-seq	RTL8C,RTL8C,RTL8C
X	135051936	135051937	-		1	Nm-seq	RTL8A,RTL8A,RTL8A,RTL8A
X	135342081	135342082	-		1	Nm-seq	ZNF75D,ZNF75D
X	139727894	139727895	-		1	Nm-seq	ATP11C,ATP11C,ATP11C,ATP11C,ATP11C
X	141118089	141118090	-		5	RiboMeth-seq,Nm-seq,na	U6,RNU6-3P
X	153723220	153723221	-		1	Nm-seq	BCAP31,BCAP31,BCAP31,BCAP31,BCAP31,BCAP31,BCAP31,BCAP31,BCAP31,BCAP31
X	153932387	153932388	-		1	Nm-seq	NAA10,NAA10,NAA10,NAA10,NAA10,NAA10,NAA10,NAA10,NAA10,ARHGAP4,NAA10,NAA10,NAA10
X	154013328	154013329	-		1	Nm-seq	IRAK1,IRAK1,IRAK1,IRAK1,IRAK1,IRAK1,IRAK1,IRAK1,IRAK1,IRAK1,IRAK1
X	154018065	154018066	-		1	Nm-seq	IRAK1,IRAK1,IRAK1,IRAK1,IRAK1,IRAK1,IRAK1,IRAK1
X	154019574	154019575	-		1	Nm-seq	IRAK1,IRAK1,IRAK1,IRAK1,IRAK1,IRAK1
X	154349830	154349831	-		1	Nm-seq	FLNA,FLNA,FLNA,FLNA,FLNA,FLNA,FLNA,FLNA,FLNA,FLNA
X	154349831	154349832	-		1	Nm-seq	FLNA,FLNA,FLNA,FLNA,FLNA,FLNA,FLNA,FLNA,FLNA,FLNA
X	154349834	154349835	-		1	Nm-seq	FLNA,FLNA,FLNA,FLNA,FLNA,FLNA,FLNA,FLNA,FLNA,FLNA
X	154351936	154351937	-		1	Nm-seq	FLNA,FLNA,FLNA,FLNA,FLNA,FLNA,FLNA,FLNA,FLNA,FLNA
X	154351937	154351938	-		1	Nm-seq	FLNA,FLNA,FLNA,FLNA,FLNA,FLNA,FLNA,FLNA,FLNA,FLNA
X	154359485	154359486	-		1	Nm-seq	FLNA,FLNA,FLNA,FLNA,FLNA,FLNA,FLNA
X	154366795	154366796	-		1	Nm-seq	FLNA,FLNA,FLNA,FLNA,FLNA,FLNA
X	154367709	154367710	-		1	Nm-seq	FLNA,FLNA,FLNA,FLNA,FLNA,FLNA
X	154367713	154367714	-		1	Nm-seq	FLNA,FLNA,FLNA,FLNA,FLNA,FLNA
X	154367714	154367715	-		1	Nm-seq	FLNA,FLNA,FLNA,FLNA,FLNA,FLNA
X	154367715	154367716	-		1	Nm-seq	FLNA,FLNA,FLNA,FLNA,FLNA,FLNA
X	154367716	154367717	-		1	Nm-seq	FLNA,FLNA,FLNA,FLNA,FLNA,FLNA
X	154367925	154367926	-		1	Nm-seq	FLNA,FLNA,FLNA,FLNA,FLNA,FLNA
X	154398506	154398507	+		1	Nm-seq	RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10
X	154399496	154399497	+		1	Nm-seq	RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10
X	154399822	154399823	+		1	Nm-seq	RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10
X	154399824	154399825	+		1	Nm-seq	RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10
X	154400751	154400752	+		1	Nm-seq	RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10
X	154400753	154400754	+		1	Nm-seq	RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10,RPL10
X	154449284	154449285	+		1	Nm-seq	FAM50A,FAM50A,FAM50A
X	154478037	154478038	-		1	Nm-seq	LAGE3
X	154485607	154485608	-		1	Nm-seq	UBL4A,UBL4A,UBL4A,UBL4A,UBL4A
Y	1386713	1386714	-		1	Nm-seq	SLC25A6
Y	10198681	10198682	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
Y	13704372	13704373	+		1	Nm-seq	TMSB4Y,ANOS2P
Y	13704380	13704381	+		1	Nm-seq	TMSB4Y,ANOS2P
Y	13704387	13704388	+		1	Nm-seq	ANOS2P,TMSB4Y
Y	14840576	14840577	+		1	Nm-seq	NLGN4Y,NLGN4Y,NLGN4Y,NLGN4Y,NLGN4Y,NLGN4Y
GL000220.1	109103	109104	+		5	2OMe-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	109175	109176	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	109192	109193	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	109197	109198	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	109235	109236	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	109248	109249	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	109250	109251	+		4	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	109544	109545	+		4	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	109560	109561	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	109585	109586	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	109588	109589	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	109593	109594	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	109652	109653	+		5	2OMe-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	109666	109667	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	109703	109704	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	109720	109721	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	109744	109745	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	109759	109760	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	109873	109874	+		3	2OMe-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	109875	109876	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	109943	109944	+		5	2OMe-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	110107	110108	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	110364	110365	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	110402	110403	+		5	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	110459	110460	+		4	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	110467	110468	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	110518	110519	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	110523	110524	+		5	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	110566	110567	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	110754	110755	+		4	2OMe-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	110880	110881	+		5	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	114685	114686	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	114699	114700	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	114881	114882	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	114883	114884	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	114893	114894	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	115230	115231	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	115710	115711	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	115722	115723	+		2	2OMe-seq,RibOxi-seq	LSU-rRNA_Hsa
GL000220.1	115724	115725	+		2	2OMe-seq,RibOxi-seq	LSU-rRNA_Hsa
GL000220.1	115774	115775	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	115781	115782	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	115783	115784	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	116146	116147	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	116163	116164	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	116174	116175	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	116183	116184	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	LSU-rRNA_Hsa
GL000220.1	116196	116197	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	116220	116221	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	117068	117069	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	117085	117086	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	117091	117092	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	117111	117112	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	117127	117128	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	117152	117153	+		2	2OMe-seq,RibOxi-seq	LSU-rRNA_Hsa
GL000220.1	117175	117176	+		2	2OMe-seq,RibOxi-seq	LSU-rRNA_Hsa
GL000220.1	117185	117186	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	117192	117193	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	117197	117198	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	117208	117209	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	117236	117237	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	117254	117255	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	117266	117267	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	117292	117293	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	117311	117312	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	117410	117411	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	117422	117423	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	117603	117604	+		2	2OMe-seq,RibOxi-seq	LSU-rRNA_Hsa
GL000220.1	117604	117605	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	117682	117683	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	117746	117747	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	117832	117833	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	117870	117871	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	117874	117875	+		2	2OMe-seq,RibOxi-seq	LSU-rRNA_Hsa
GL000220.1	117875	117876	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	117899	117900	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	117912	117913	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	117947	117948	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	117966	117967	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	LSU-rRNA_Hsa
GL000220.1	117994	117995	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	117996	117997	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	117999	118000	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	118013	118014	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	153075	153076	+		4	2OMe-seq,na	SSU-rRNA_Hsa
GL000220.1	153147	153148	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
GL000220.1	153164	153165	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
GL000220.1	153169	153170	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
GL000220.1	153207	153208	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
GL000220.1	153220	153221	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
GL000220.1	153222	153223	+		3	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
GL000220.1	153516	153517	+		3	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
GL000220.1	153532	153533	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
GL000220.1	153557	153558	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
GL000220.1	153560	153561	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
GL000220.1	153565	153566	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
GL000220.1	153624	153625	+		4	2OMe-seq,na	SSU-rRNA_Hsa
GL000220.1	153638	153639	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
GL000220.1	153675	153676	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
GL000220.1	153692	153693	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
GL000220.1	153716	153717	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
GL000220.1	153731	153732	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
GL000220.1	153845	153846	+		2	2OMe-seq,na	SSU-rRNA_Hsa
GL000220.1	153847	153848	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
GL000220.1	153915	153916	+		4	2OMe-seq,na	SSU-rRNA_Hsa
GL000220.1	154079	154080	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	154336	154337	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	154374	154375	+		5	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	154431	154432	+		4	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	154439	154440	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	154490	154491	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	154495	154496	+		5	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	154538	154539	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	154726	154727	+		4	2OMe-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	154852	154853	+		5	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
GL000220.1	158657	158658	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	158671	158672	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	158853	158854	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	158855	158856	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	158865	158866	+		1	2OMe-seq	LSU-rRNA_Hsa
GL000220.1	159202	159203	+		1	2OMe-seq	LSU-rRNA_Hsa
