,group,group_name,start,end,width,tx_id,exon_id,exon_rank,seq_start,seq_end,seq_name,seq_strand
35089,35089,NA,-1,-1,1,NA,NA,NA,39349087,39349088,chr21,-
35090,35090,NA,-1,-1,1,NA,NA,NA,12817066,12817067,chr3,+
35091,35091,NA,-1,-1,1,NA,NA,NA,159726640,159726641,chr6,-
35092,35092,NA,-1,-1,1,NA,NA,NA,218270135,218270136,chr2,-
35093,35093,NA,-1,-1,1,NA,NA,NA,127598439,127598440,chr3,+
35094,35094,NA,-1,-1,1,NA,NA,NA,78187363,78187364,chr17,+
35095,35095,NA,-1,-1,1,NA,NA,NA,66624662,66624663,chr11,+
35096,35096,NA,-1,-1,1,NA,NA,NA,47960956,47960957,chr8,+
35097,35097,NA,-1,-1,1,NA,NA,NA,93641596,93641597,chr12,-
35098,35098,NA,-1,-1,1,NA,NA,NA,52403257,52403258,chr3,-
35099,35099,NA,-1,-1,1,NA,NA,NA,58306261,58306262,chr3,+
35100,35100,NA,-1,-1,1,NA,NA,NA,35188019,35188020,chr1,-
35101,35101,NA,-1,-1,1,NA,NA,NA,179724694,179724695,chr5,+
35102,35102,NA,-1,-1,1,NA,NA,NA,55387988,55387989,chr19,+
35103,35103,NA,-1,-1,1,NA,NA,NA,129639297,129639298,chr9,-
35104,35104,NA,-1,-1,1,NA,NA,NA,74537815,74537816,chr12,+
35105,35105,NA,-1,-1,1,NA,NA,NA,39318494,39318495,chr22,-
35106,35106,NA,-1,-1,1,NA,NA,NA,110971,110972,chr7_GL383534v2_alt,+
35107,35107,NA,-1,-1,1,NA,NA,NA,73708447,73708448,chr15,+
35108,35108,NA,-1,-1,1,NA,NA,NA,55668578,55668579,chr19,+
35109,35109,NA,-1,-1,1,NA,NA,NA,133968612,133968613,chr5,-
35110,35110,NA,-1,-1,1,NA,NA,NA,241633871,241633872,chr2,-
35111,35111,NA,-1,-1,1,NA,NA,NA,111120913,111120914,chr2,+
35112,35112,NA,-1,-1,1,NA,NA,NA,143580509,143580510,chr8,-
35113,35113,NA,-1,-1,1,NA,NA,NA,151405687,151405688,chr1,-
35114,35114,NA,-1,-1,1,NA,NA,NA,98011355,98011356,chr9,+
35115,35115,NA,-1,-1,1,NA,NA,NA,11802774,11802775,chr8,+
35116,35116,NA,-1,-1,1,NA,NA,NA,6867536,6867537,chr12,+
35117,35117,NA,-1,-1,1,NA,NA,NA,33289606,33289607,chr6,+
35118,35118,NA,-1,-1,1,NA,NA,NA,56041949,56041950,chr12,+
35119,35119,NA,-1,-1,1,NA,NA,NA,119651381,119651382,chr10,+
35120,35120,NA,-1,-1,1,NA,NA,NA,151198733,151198734,chr1,+
35121,35121,NA,-1,-1,1,NA,NA,NA,80976751,80976752,chr8,-
35122,35122,NA,-1,-1,1,NA,NA,NA,2434375,2434376,chr19,-
35123,35123,NA,-1,-1,1,NA,NA,NA,90932561,90932562,chr15,-
35124,35124,NA,-1,-1,1,NA,NA,NA,65525120,65525121,chr11,+
35125,35125,NA,-1,-1,1,NA,NA,NA,12943791,12943792,chr19,+
35126,35126,NA,-1,-1,1,NA,NA,NA,29808259,29808260,chr16,+
35127,35127,NA,-1,-1,1,NA,NA,NA,48997415,48997416,chr17,+
35128,35128,NA,-1,-1,1,NA,NA,NA,12881069,12881070,chr19,-
35129,35129,NA,-1,-1,1,NA,NA,NA,8399500,8399501,chr21,+
35130,35130,NA,-1,-1,1,NA,NA,NA,31190124,31190125,chr16,+
35131,35131,NA,-1,-1,1,NA,NA,NA,56004548,56004549,chr12,+
35132,35132,NA,-1,-1,1,NA,NA,NA,231461819,231461820,chr2,-
35133,35133,NA,-1,-1,1,NA,NA,NA,145481852,145481853,chr4,+
35134,35134,NA,-1,-1,1,NA,NA,NA,150555451,150555452,chr5,+
35135,35135,NA,-1,-1,1,NA,NA,NA,32179718,32179719,chr1,+
35136,35136,NA,-1,-1,1,NA,NA,NA,49085438,49085439,chr19,+
35137,35137,NA,-1,-1,1,NA,NA,NA,127035467,127035468,chr3,+
35138,35138,NA,-1,-1,1,NA,NA,NA,46347102,46347103,chr19,+
35139,35139,NA,-1,-1,1,NA,NA,NA,57741645,57741646,chr11,+
35140,35140,NA,-1,-1,1,NA,NA,NA,34620470,34620471,chr9,-
35141,35141,NA,-1,-1,1,NA,NA,NA,62678539,62678540,chr11,-
35142,35142,NA,-1,-1,1,NA,NA,NA,57530701,57530702,chr11,-
35143,35143,NA,-1,-1,1,NA,NA,NA,7014781,7014782,chr17,+
35144,35144,NA,-1,-1,1,NA,NA,NA,219543245,219543246,chr2,-
35145,35145,NA,-1,-1,1,NA,NA,NA,237859622,237859623,chr2,+
35146,35146,NA,-1,-1,1,NA,NA,NA,31632729,31632730,chr6,+
35147,35147,NA,-1,-1,1,NA,NA,NA,9363082,9363083,chr3,+
35148,35148,NA,-1,-1,1,NA,NA,NA,37566314,37566315,chr22,+
35149,35149,NA,-1,-1,1,NA,NA,NA,32817295,32817296,chr1,-
35150,35150,NA,-1,-1,1,NA,NA,NA,28855017,28855018,chr17,+
35151,35151,NA,-1,-1,1,NA,NA,NA,96035591,96035592,chr12,-
35152,35152,NA,-1,-1,1,NA,NA,NA,44351625,44351626,chr17,+
35153,35153,NA,-1,-1,1,NA,NA,NA,32195186,32195187,chr1,+
35154,35154,NA,-1,-1,1,NA,NA,NA,165379078,165379079,chr4,+
35155,35155,NA,-1,-1,1,NA,NA,NA,36140104,36140105,chr19,+
35156,35156,NA,-1,-1,1,NA,NA,NA,31399603,31399604,chr22,+
35157,35157,NA,-1,-1,1,NA,NA,NA,29454349,29454350,chr16,-
35158,35158,NA,-1,-1,1,NA,NA,NA,14562552,14562553,chr19,+
35159,35159,NA,-1,-1,1,NA,NA,NA,48661034,48661035,chr3,-
35160,35160,NA,-1,-1,1,NA,NA,NA,115993,115994,chrUn_GL000220v1,+
35161,35161,NA,-1,-1,1,NA,NA,NA,131383379,131383380,chr3,+
35162,35162,NA,-1,-1,1,NA,NA,NA,95067196,95067197,chr11,+
35163,35163,NA,-1,-1,1,NA,NA,NA,231336554,231336555,chr1,-
35164,35164,NA,-1,-1,1,NA,NA,NA,19596983,19596984,chr1,+
35165,35165,NA,-1,-1,1,NA,NA,NA,21994391,21994392,chr9,-
35166,35166,NA,-1,-1,1,NA,NA,NA,45013591,45013592,chr1,+
35167,35167,NA,-1,-1,1,NA,NA,NA,3979356,3979357,chr19,-
35168,35168,NA,-1,-1,1,NA,NA,NA,57741588,57741589,chr11,+
35169,35169,NA,-1,-1,1,NA,NA,NA,13588,13589,chrM,-
35170,35170,NA,-1,-1,1,NA,NA,NA,153292,153293,chrUn_GL000220v1,+
35171,35171,NA,-1,-1,1,NA,NA,NA,39502361,39502362,chr22,+
35172,35172,NA,-1,-1,1,NA,NA,NA,134226047,134226048,chr5,-
35173,35173,NA,-1,-1,1,NA,NA,NA,54325146,54325147,chr12,+
35174,35174,NA,-1,-1,1,NA,NA,NA,18637027,18637028,chr19,+
35175,35175,NA,-1,-1,1,NA,NA,NA,33813416,33813417,chr19,+
35176,35176,NA,-1,-1,1,NA,NA,NA,22980367,22980368,chr15,-
35177,35177,NA,-1,-1,1,NA,NA,NA,76303576,76303577,chr7,+
35178,35178,NA,-1,-1,1,NA,NA,NA,44761793,44761794,chr3,+
35179,35179,NA,-1,-1,1,NA,NA,NA,33272675,33272676,chr6,+
35180,35180,NA,-1,-1,1,NA,NA,NA,47147379,47147380,chrX,+
35181,35181,NA,-1,-1,1,NA,NA,NA,2314382,2314383,chr7,-
35182,35182,NA,-1,-1,1,NA,NA,NA,5680497,5680498,chr19,-
35183,35183,NA,-1,-1,1,NA,NA,NA,132659808,132659809,chr3,-
35184,35184,NA,-1,-1,1,NA,NA,NA,97426413,97426414,chr10,+
35185,35185,NA,-1,-1,1,NA,NA,NA,103602137,103602138,chr10,-
35186,35186,NA,-1,-1,1,NA,NA,NA,89627692,89627693,chr15,+
35187,35187,NA,-1,-1,1,NA,NA,NA,73208176,73208177,chr17,-
35188,35188,NA,-1,-1,1,NA,NA,NA,808568,808569,chr19,+
35189,35189,NA,-1,-1,1,NA,NA,NA,37699840,37699841,chr8,+
35190,35190,NA,-1,-1,1,NA,NA,NA,97872435,97872436,chr7,-
35191,35191,NA,-1,-1,1,NA,NA,NA,562919,562920,chr15_KI270905v1_alt,+
35192,35192,NA,-1,-1,1,NA,NA,NA,81510958,81510959,chr17,-
35193,35193,NA,-1,-1,1,NA,NA,NA,8215151,8215152,chr21,+
35194,35194,NA,-1,-1,1,NA,NA,NA,65920580,65920581,chr11,+
35195,35195,NA,-1,-1,1,NA,NA,NA,52533809,52533810,chr3,-
35196,35196,NA,-1,-1,1,NA,NA,NA,71296972,71296973,chrX,+
35197,35197,NA,-1,-1,1,NA,NA,NA,42696927,42696928,chr1,+
35198,35198,NA,-1,-1,1,NA,NA,NA,11041340,11041341,chr19,+
35199,35199,NA,-1,-1,1,NA,NA,NA,127736230,127736231,chr8,+
35200,35200,NA,-1,-1,1,NA,NA,NA,44914677,44914678,chr19,+
35201,35201,NA,-1,-1,1,NA,NA,NA,66438841,66438842,chr11,-
35202,35202,NA,-1,-1,1,NA,NA,NA,89561365,89561366,chr16,+
35203,35203,NA,-1,-1,1,NA,NA,NA,90931888,90931889,chr15,-
35204,35204,NA,-1,-1,1,NA,NA,NA,74614594,74614595,chrX,-
35205,35205,NA,-1,-1,1,NA,NA,NA,24321840,24321841,chr22,+
35206,35206,NA,-1,-1,1,NA,NA,NA,44300062,44300063,chr21,+
35207,35207,NA,-1,-1,1,NA,NA,NA,27212341,27212342,chr2,+
35208,35208,NA,-1,-1,1,NA,NA,NA,72888149,72888150,chr5,+
35209,35209,NA,-1,-1,1,NA,NA,NA,9745667,9745668,chr3,+
35210,35210,NA,-1,-1,1,NA,NA,NA,62560089,62560090,chr11,-
35211,35211,NA,-1,-1,1,NA,NA,NA,18193214,18193215,chr19,+
35212,35212,NA,-1,-1,1,NA,NA,NA,42700800,42700801,chr1,+
35213,35213,NA,-1,-1,1,NA,NA,NA,29993317,29993318,chr16,-
35214,35214,NA,-1,-1,1,NA,NA,NA,7307684,7307685,chr17,+
35215,35215,NA,-1,-1,1,NA,NA,NA,11676732,11676733,chr16,+
35216,35216,NA,-1,-1,1,NA,NA,NA,20489410,20489411,chr22,-
35217,35217,NA,-1,-1,1,NA,NA,NA,73714383,73714384,chr14,-
35218,35218,NA,-1,-1,1,NA,NA,NA,71252663,71252664,chrX,-
35219,35219,NA,-1,-1,1,NA,NA,NA,97426231,97426232,chr10,+
35220,35220,NA,-1,-1,1,NA,NA,NA,156767551,156767552,chr1,+
35221,35221,NA,-1,-1,1,NA,NA,NA,112087464,112087465,chr6,-
35222,35222,NA,-1,-1,1,NA,NA,NA,137189248,137189249,chr9,+
35223,35223,NA,-1,-1,1,NA,NA,NA,53252197,53252198,chr12,+
35224,35224,NA,-1,-1,1,NA,NA,NA,8308365,8308366,chr19,-
35225,35225,NA,-1,-1,1,NA,NA,NA,48037981,48037982,chr13,-
35226,35226,NA,-1,-1,1,NA,NA,NA,17788904,17788905,chr22,-
35227,35227,NA,-1,-1,1,NA,NA,NA,112707126,112707127,chr1,-
35228,35228,NA,-1,-1,1,NA,NA,NA,608500,608501,chr11,+
35229,35229,NA,-1,-1,1,NA,NA,NA,4704123,4704124,chr17,-
35230,35230,NA,-1,-1,1,NA,NA,NA,80989824,80989825,chr15,-
35231,35231,NA,-1,-1,1,NA,NA,NA,29054662,29054663,chr15,+
35232,35232,NA,-1,-1,1,NA,NA,NA,150321573,150321574,chr1,+
35233,35233,NA,-1,-1,1,NA,NA,NA,158096272,158096273,chr6,+
35234,35234,NA,-1,-1,1,NA,NA,NA,40348702,40348703,chr19,+
35235,35235,NA,-1,-1,1,NA,NA,NA,8878711,8878712,chr1,-
35236,35236,NA,-1,-1,1,NA,NA,NA,33194279,33194280,chr19,+
35237,35237,NA,-1,-1,1,NA,NA,NA,27165509,27165510,chr7,-
35238,35238,NA,-1,-1,1,NA,NA,NA,73972248,73972249,chr8,-
35239,35239,NA,-1,-1,1,NA,NA,NA,28292064,28292065,chr16,-
35240,35240,NA,-1,-1,1,NA,NA,NA,1392067,1392068,chrX,-
35241,35241,NA,-1,-1,1,NA,NA,NA,32193278,32193279,chr1,+
35242,35242,NA,-1,-1,1,NA,NA,NA,12940592,12940593,chr19,+
35243,35243,NA,-1,-1,1,NA,NA,NA,16382236,16382237,chr17,+
35244,35244,NA,-1,-1,1,NA,NA,NA,70243359,70243360,chr12,-
35245,35245,NA,-1,-1,1,NA,NA,NA,30445873,30445874,chr16,-
35246,35246,NA,-1,-1,1,NA,NA,NA,34105628,34105629,chr11,+
35247,35247,NA,-1,-1,1,NA,NA,NA,226390481,226390482,chr1,-
35248,35248,NA,-1,-1,1,NA,NA,NA,1118647,1118648,chr20,+
35249,35249,NA,-1,-1,1,NA,NA,NA,27323076,27323077,chr2,-
35250,35250,NA,-1,-1,1,NA,NA,NA,135032337,135032338,chrX,+
35251,35251,NA,-1,-1,1,NA,NA,NA,151008531,151008532,chr1,+
35252,35252,NA,-1,-1,1,NA,NA,NA,3046246,3046247,chr20,+
35253,35253,NA,-1,-1,1,NA,NA,NA,103678569,103678570,chrX,-
35254,35254,NA,-1,-1,1,NA,NA,NA,127599425,127599426,chr3,+
35255,35255,NA,-1,-1,1,NA,NA,NA,4446673,4446674,chr19,-
35256,35256,NA,-1,-1,1,NA,NA,NA,56467632,56467633,chr4,+
35257,35257,NA,-1,-1,1,NA,NA,NA,33456510,33456511,chr6,+
35258,35258,NA,-1,-1,1,NA,NA,NA,68030673,68030674,chr11,+
35259,35259,NA,-1,-1,1,NA,NA,NA,2488731,2488732,chrX,-
35260,35260,NA,-1,-1,1,NA,NA,NA,69451514,69451515,chr10,+
35261,35261,NA,-1,-1,1,NA,NA,NA,40039154,40039155,chr15,-
35262,35262,NA,-1,-1,1,NA,NA,NA,74458439,74458440,chr2,+
35263,35263,NA,-1,-1,1,NA,NA,NA,39052018,39052019,chr3,+
35264,35264,NA,-1,-1,1,NA,NA,NA,26469144,26469145,chr6,+
35265,35265,NA,-1,-1,1,NA,NA,NA,674557,674558,chr11,-
35266,35266,NA,-1,-1,1,NA,NA,NA,55674254,55674255,chr19,+
35267,35267,NA,-1,-1,1,NA,NA,NA,108733524,108733525,chrX,-
35268,35268,NA,-1,-1,1,NA,NA,NA,39313311,39313312,chr22,-
35269,35269,NA,-1,-1,1,NA,NA,NA,37696054,37696055,chr8,+
35270,35270,NA,-1,-1,1,NA,NA,NA,8288681,8288682,chr17,+
35271,35271,NA,-1,-1,1,NA,NA,NA,212432869,212432870,chr1,+
35272,35272,NA,-1,-1,1,NA,NA,NA,76398556,76398557,chr17,-
35273,35273,NA,-1,-1,1,NA,NA,NA,82538925,82538926,chr15,-
35274,35274,NA,-1,-1,1,NA,NA,NA,135032354,135032355,chrX,+
35275,35275,NA,-1,-1,1,NA,NA,NA,90935284,90935285,chr15,+
35276,35276,NA,-1,-1,1,NA,NA,NA,1287557,1287558,chr6_GL000254v2_alt,+
35277,35277,NA,-1,-1,1,NA,NA,NA,8444985,8444986,chr19,+
35278,35278,NA,-1,-1,1,NA,NA,NA,68030692,68030693,chr11,+
35279,35279,NA,-1,-1,1,NA,NA,NA,154350132,154350133,chrX,-
35280,35280,NA,-1,-1,1,NA,NA,NA,51347059,51347060,chr19,-
35281,35281,NA,-1,-1,1,NA,NA,NA,176320003,176320004,chr4,+
35282,35282,NA,-1,-1,1,NA,NA,NA,41869129,41869130,chr19,+
35283,35283,NA,-1,-1,1,NA,NA,NA,943039,943040,chr1,+
35284,35284,NA,-1,-1,1,NA,NA,NA,20661449,20661450,chr1,-
35285,35285,NA,-1,-1,1,NA,NA,NA,42682625,42682626,chr1,+
35286,35286,NA,-1,-1,1,NA,NA,NA,14520364,14520365,chr11,-
35287,35287,NA,-1,-1,1,NA,NA,NA,86946375,86946376,chr9,-
35288,35288,NA,-1,-1,1,NA,NA,NA,8443890,8443891,chr21,+
35289,35289,NA,-1,-1,1,NA,NA,NA,99971131,99971132,chr13,-
35290,35290,NA,-1,-1,1,NA,NA,NA,2711722,2711723,chr17,-
35291,35291,NA,-1,-1,1,NA,NA,NA,62880977,62880978,chr11,+
35292,35292,NA,-1,-1,1,NA,NA,NA,13955,13956,chrM,+
35293,35293,NA,-1,-1,1,NA,NA,NA,75647817,75647818,chr16,+
35294,35294,NA,-1,-1,1,NA,NA,NA,20125388,20125389,chr22,+
35295,35295,NA,-1,-1,1,NA,NA,NA,76329893,76329894,chr7,-
35296,35296,NA,-1,-1,1,NA,NA,NA,167936695,167936696,chr1,+
35297,35297,NA,-1,-1,1,NA,NA,NA,82952689,82952690,chr15,-
35298,35298,NA,-1,-1,1,NA,NA,NA,140672961,140672962,chr7,+
35299,35299,NA,-1,-1,1,NA,NA,NA,97677822,97677823,chr10,-
35300,35300,NA,-1,-1,1,NA,NA,NA,19379492,19379493,chr9,-
35301,35301,NA,-1,-1,1,NA,NA,NA,131492276,131492277,chr2,-
35302,35302,NA,-1,-1,1,NA,NA,NA,71839758,71839759,chr12,+
35303,35303,NA,-1,-1,1,NA,NA,NA,95693927,95693928,chr10,-
35304,35304,NA,-1,-1,1,NA,NA,NA,133362677,133362678,chr9,-
35305,35305,NA,-1,-1,1,NA,NA,NA,153954638,153954639,chrX,-
35306,35306,NA,-1,-1,1,NA,NA,NA,48188375,48188376,chr3,-
35307,35307,NA,-1,-1,1,NA,NA,NA,45500322,45500323,chr1,+
35308,35308,NA,-1,-1,1,NA,NA,NA,72080500,72080501,chr11,-
35309,35309,NA,-1,-1,1,NA,NA,NA,56316018,56316019,chr12,-
35310,35310,NA,-1,-1,1,NA,NA,NA,28914568,28914569,chr1,+
35311,35311,NA,-1,-1,1,NA,NA,NA,22046210,22046211,chr12,+
35312,35312,NA,-1,-1,1,NA,NA,NA,38030542,38030543,chr8,+
35313,35313,NA,-1,-1,1,NA,NA,NA,37422708,37422709,chr9,+
35314,35314,NA,-1,-1,1,NA,NA,NA,30603163,30603164,chr16,-
35315,35315,NA,-1,-1,1,NA,NA,NA,100535825,100535826,chr5,+
35316,35316,NA,-1,-1,1,NA,NA,NA,219543767,219543768,chr2,-
35317,35317,NA,-1,-1,1,NA,NA,NA,67428497,67428498,chr11,+
35318,35318,NA,-1,-1,1,NA,NA,NA,166956574,166956575,chr6,-
35319,35319,NA,-1,-1,1,NA,NA,NA,36320281,36320282,chr22,-
35320,35320,NA,-1,-1,1,NA,NA,NA,8930785,8930786,chr12,+
35321,35321,NA,-1,-1,1,NA,NA,NA,120469671,120469672,chr12,-
35322,35322,NA,-1,-1,1,NA,NA,NA,18184478,18184479,chr17,+
35323,35323,NA,-1,-1,1,NA,NA,NA,111267152,111267153,chr6,+
35324,35324,NA,-1,-1,1,NA,NA,NA,29328319,29328320,chr22,-
35325,35325,NA,-1,-1,1,NA,NA,NA,29810485,29810486,chr16,+
35326,35326,NA,-1,-1,1,NA,NA,NA,117048,117049,chrUn_GL000220v1,+
35327,35327,NA,-1,-1,1,NA,NA,NA,50307573,50307574,chr22,-
35328,35328,NA,-1,-1,1,NA,NA,NA,11449087,11449088,chr19,+
35329,35329,NA,-1,-1,1,NA,NA,NA,49414851,49414852,chr17,-
35330,35330,NA,-1,-1,1,NA,NA,NA,21440136,21440137,chr1,+
35331,35331,NA,-1,-1,1,NA,NA,NA,81861114,81861115,chr17,+
35332,35332,NA,-1,-1,1,NA,NA,NA,156751736,156751737,chr1,-
35333,35333,NA,-1,-1,1,NA,NA,NA,23766129,23766130,chr22,-
35334,35334,NA,-1,-1,1,NA,NA,NA,53434375,53434376,chrX,-
35335,35335,NA,-1,-1,1,NA,NA,NA,99408590,99408591,chr7,-
35336,35336,NA,-1,-1,1,NA,NA,NA,31271732,31271733,chr6,-
35337,35337,NA,-1,-1,1,NA,NA,NA,21333662,21333663,chr9,-
35338,35338,NA,-1,-1,1,NA,NA,NA,129129075,129129076,chr9,+
35339,35339,NA,-1,-1,1,NA,NA,NA,43776268,43776269,chr21,-
35340,35340,NA,-1,-1,1,NA,NA,NA,20952404,20952405,chr22,+
35341,35341,NA,-1,-1,1,NA,NA,NA,42649339,42649340,chr22,-
35342,35342,NA,-1,-1,1,NA,NA,NA,41302911,41302912,chr19,+
35343,35343,NA,-1,-1,1,NA,NA,NA,177871,177872,chr22_KI270733v1_random,+
35344,35344,NA,-1,-1,1,NA,NA,NA,42879931,42879932,chr6,+
35345,35345,NA,-1,-1,1,NA,NA,NA,18365885,18365886,chr11,+
35346,35346,NA,-1,-1,1,NA,NA,NA,8209873,8209874,chr21,+
35347,35347,NA,-1,-1,1,NA,NA,NA,109334371,109334372,chr8,+
35348,35348,NA,-1,-1,1,NA,NA,NA,131943544,131943545,chr12,+
35349,35349,NA,-1,-1,1,NA,NA,NA,7242436,7242437,chr17,-
35350,35350,NA,-1,-1,1,NA,NA,NA,150293857,150293858,chr1,+
35351,35351,NA,-1,-1,1,NA,NA,NA,1717026,1717027,chr4,-
35352,35352,NA,-1,-1,1,NA,NA,NA,144291290,144291291,chr8,-
35353,35353,NA,-1,-1,1,NA,NA,NA,8260018,8260019,chr21,+
35354,35354,NA,-1,-1,1,NA,NA,NA,12944293,12944294,chr19,+
35355,35355,NA,-1,-1,1,NA,NA,NA,112086885,112086886,chr11,+
35356,35356,NA,-1,-1,1,NA,NA,NA,153977539,153977540,chr1,-
35357,35357,NA,-1,-1,1,NA,NA,NA,34076021,34076022,chr20,+
35358,35358,NA,-1,-1,1,NA,NA,NA,4384947,4384948,chr6_GL000251v2_alt,+
35359,35359,NA,-1,-1,1,NA,NA,NA,34757509,34757510,chr6,+
35360,35360,NA,-1,-1,1,NA,NA,NA,54440862,54440863,chr13,-
35361,35361,NA,-1,-1,1,NA,NA,NA,959267,959268,chr1,-
35362,35362,NA,-1,-1,1,NA,NA,NA,69893982,69893983,chr2,+
35363,35363,NA,-1,-1,1,NA,NA,NA,57327787,57327788,chr11,-
35364,35364,NA,-1,-1,1,NA,NA,NA,6334181,6334182,chr12,-
35365,35365,NA,-1,-1,1,NA,NA,NA,57291215,57291216,chr19,+
35366,35366,NA,-1,-1,1,NA,NA,NA,17338604,17338605,chr19,+
35367,35367,NA,-1,-1,1,NA,NA,NA,143581135,143581136,chr8,-
35368,35368,NA,-1,-1,1,NA,NA,NA,8397142,8397143,chr21,+
35369,35369,NA,-1,-1,1,NA,NA,NA,155173256,155173257,chr1,-
35370,35370,NA,-1,-1,1,NA,NA,NA,28410423,28410424,chr7,+
35371,35371,NA,-1,-1,1,NA,NA,NA,56128260,56128261,chr12,+
35372,35372,NA,-1,-1,1,NA,NA,NA,47841064,47841065,chr3,+
35373,35373,NA,-1,-1,1,NA,NA,NA,42552965,42552966,chr17,-
35374,35374,NA,-1,-1,1,NA,NA,NA,18539615,18539616,chr19,-
35375,35375,NA,-1,-1,1,NA,NA,NA,154379346,154379347,chrX,+
35376,35376,NA,-1,-1,1,NA,NA,NA,21953297,21953298,chr16,+
35377,35377,NA,-1,-1,1,NA,NA,NA,100393290,100393291,chr2,-
35378,35378,NA,-1,-1,1,NA,NA,NA,37847524,37847525,chrX,-
35379,35379,NA,-1,-1,1,NA,NA,NA,2427565,2427566,chr19,-
35380,35380,NA,-1,-1,1,NA,NA,NA,36393767,36393768,chr1,-
35381,35381,NA,-1,-1,1,NA,NA,NA,47144691,47144692,chrX,-
35382,35382,NA,-1,-1,1,NA,NA,NA,58549610,58549611,chr19,+
35383,35383,NA,-1,-1,1,NA,NA,NA,10252021,10252022,chr19,+
35384,35384,NA,-1,-1,1,NA,NA,NA,2269683,2269684,chr19,+
35385,35385,NA,-1,-1,1,NA,NA,NA,63865282,63865283,chr20,+
35386,35386,NA,-1,-1,1,NA,NA,NA,184174863,184174864,chr3,+
35387,35387,NA,-1,-1,1,NA,NA,NA,223992593,223992594,chr1,-
35388,35388,NA,-1,-1,1,NA,NA,NA,75289415,75289416,chr17,-
35389,35389,NA,-1,-1,1,NA,NA,NA,39532447,39532448,chr22,-
35390,35390,NA,-1,-1,1,NA,NA,NA,144082656,144082657,chr8,+
35391,35391,NA,-1,-1,1,NA,NA,NA,112267184,112267185,chr12,+
35392,35392,NA,-1,-1,1,NA,NA,NA,179833216,179833217,chr5,+
35393,35393,NA,-1,-1,1,NA,NA,NA,124914649,124914650,chr12,-
35394,35394,NA,-1,-1,1,NA,NA,NA,134181,134182,chr22_KI270733v1_random,+
35395,35395,NA,-1,-1,1,NA,NA,NA,34757525,34757526,chr6,+
35396,35396,NA,-1,-1,1,NA,NA,NA,149028404,149028405,chr7,-
35397,35397,NA,-1,-1,1,NA,NA,NA,82363211,82363212,chr17,+
35398,35398,NA,-1,-1,1,NA,NA,NA,173234805,173234806,chr5,-
35399,35399,NA,-1,-1,1,NA,NA,NA,74421496,74421497,chrX,+
35400,35400,NA,-1,-1,1,NA,NA,NA,43122374,43122375,chr8,+
35401,35401,NA,-1,-1,1,NA,NA,NA,100148943,100148944,chr7,+
35402,35402,NA,-1,-1,1,NA,NA,NA,170929252,170929253,chr2,+
35403,35403,NA,-1,-1,1,NA,NA,NA,49323301,49323302,chr12,+
35404,35404,NA,-1,-1,1,NA,NA,NA,2777282,2777283,chr16,-
35405,35405,NA,-1,-1,1,NA,NA,NA,30064441,30064442,chr16,+
35406,35406,NA,-1,-1,1,NA,NA,NA,37591783,37591784,chr14,-
35407,35407,NA,-1,-1,1,NA,NA,NA,29766980,29766981,chr22,-
35408,35408,NA,-1,-1,1,NA,NA,NA,28659106,28659107,chr13,+
35409,35409,NA,-1,-1,1,NA,NA,NA,66638666,66638667,chr11,+
35410,35410,NA,-1,-1,1,NA,NA,NA,681320,681321,chr16,+
35411,35411,NA,-1,-1,1,NA,NA,NA,115254,115255,chrUn_GL000220v1,+
35412,35412,NA,-1,-1,1,NA,NA,NA,809989,809990,chr11,+
35413,35413,NA,-1,-1,1,NA,NA,NA,42696849,42696850,chr1,+
35414,35414,NA,-1,-1,1,NA,NA,NA,30067475,30067476,chr16,+
35415,35415,NA,-1,-1,1,NA,NA,NA,4540419,4540420,chr17,-
35416,35416,NA,-1,-1,1,NA,NA,NA,49033157,49033158,chr12,-
35417,35417,NA,-1,-1,1,NA,NA,NA,68030707,68030708,chr11,+
35418,35418,NA,-1,-1,1,NA,NA,NA,50579308,50579309,chr20,+
35419,35419,NA,-1,-1,1,NA,NA,NA,20116196,20116197,chr22,-
35420,35420,NA,-1,-1,1,NA,NA,NA,55818043,55818044,chr12,+
35421,35421,NA,-1,-1,1,NA,NA,NA,231711957,231711958,chr2,+
35422,35422,NA,-1,-1,1,NA,NA,NA,106067486,106067487,chr12,-
35423,35423,NA,-1,-1,1,NA,NA,NA,53235057,53235058,chr3,-
35424,35424,NA,-1,-1,1,NA,NA,NA,66437406,66437407,chr11,-
35425,35425,NA,-1,-1,1,NA,NA,NA,95474228,95474229,chr12,+
35426,35426,NA,-1,-1,1,NA,NA,NA,81703391,81703392,chr17,+
35427,35427,NA,-1,-1,1,NA,NA,NA,35641133,35641134,chr10,-
35428,35428,NA,-1,-1,1,NA,NA,NA,87832963,87832964,chr16,-
35429,35429,NA,-1,-1,1,NA,NA,NA,8437796,8437797,chr21,+
35430,35430,NA,-1,-1,1,NA,NA,NA,73633243,73633244,chr15,-
35431,35431,NA,-1,-1,1,NA,NA,NA,3979956,3979957,chr19,-
35432,35432,NA,-1,-1,1,NA,NA,NA,28538033,28538034,chr16,-
35433,35433,NA,-1,-1,1,NA,NA,NA,100706127,100706128,chr7,+
35434,35434,NA,-1,-1,1,NA,NA,NA,77458072,77458073,chr14,+
35435,35435,NA,-1,-1,1,NA,NA,NA,42024533,42024534,chr17,+
