chr	start	end	strand	label	gene_id	genomic_position	HCT116_model	n_reads	HEK293T_model	Arabidopsis_model
ENST00000217958	203	204	.	0	ENSG00000101843	108091415	0.54268104	53	0.52031916	0.23115924
ENST00000217958	207	208	.	0	ENSG00000101843	108091411	0.20219688	58	0.18787287	0.24841824
ENST00000217958	213	214	.	0	ENSG00000101843	108088849	0.4630776	56	0.42076582	0.25240865
ENST00000217958	221	222	.	0	ENSG00000101843	108088841	0.3142032	63	0.37496144	0.06672938
ENST00000217958	250	251	.	0	ENSG00000101843	108088812	0.06146097	38	0.4225851	0.13838235
ENST00000217958	447	448	.	0	ENSG00000101843	108087963	0.08157988	59	0.112292334	0.052693356
ENST00000217958	504	505	.	0	ENSG00000101843	108087806	0.03390466	58	0.310278	0.017114615
ENST00000217958	549	550	.	0	ENSG00000101843	108087761	0.040538706	55	0.18703322	0.014425302
ENST00000217958	594	595	.	0	ENSG00000101843	108087716	0.10228117	55	0.11193597	0.12281813
ENST00000217958	603	604	.	0	ENSG00000101843	108087707	0.06773313	36	0.19921598	0.10776224
ENST00000217958	615	616	.	0	ENSG00000101843	108087695	0.019630898	55	0.076559305	0.001767826
ENST00000217958	664	665	.	0	ENSG00000101843	108085088	0.10153133	63	0.23659496	0.02600652
ENST00000217958	716	717	.	0	ENSG00000101843	108085036	0.022214329	56	0.20312074	0.0460817
ENST00000217958	779	780	.	0	ENSG00000101843	108084973	0.05684806	63	0.14505234	0.26668233
ENST00000217958	836	837	.	0	ENSG00000101843	108084916	0.012067819	62	0.21605158	0.1770001
ENST00000217958	857	858	.	0	ENSG00000101843	108084895	0.013095367	52	0.17479685	0.033275984
ENST00000217958	904	905	.	0	ENSG00000101843	108084848	0.016615082	64	0.095260635	0.06452427
ENST00000217958	912	913	.	0	ENSG00000101843	108084840	0.27063304	60	0.3826452	0.1851521
ENST00000217958	973	974	.	0	ENSG00000101843	108084779	0.13684027	61	0.4292597	0.05674802
ENST00000217958	1038	1039	.	0	ENSG00000101843	108084714	0.016353702	58	0.39529604	0.0048181294
ENST00000217958	1101	1102	.	0	ENSG00000101843	108084651	0.034796882	57	0.11401669	0.02850448
ENST00000217958	1106	1107	.	0	ENSG00000101843	108084646	0.1483244	58	0.4304685	0.036764823
ENST00000217958	1185	1186	.	0	ENSG00000101843	108084567	0.16329196	51	0.20520306	0.4054773
ENST00000217958	1193	1194	.	0	ENSG00000101843	108084559	0.16514055	66	0.32469353	0.027386213
ENST00000217958	1245	1246	.	0	ENSG00000101843	108084507	0.00457201	65	0.05040307	0.1048397
ENST00000217958	1300	1301	.	0	ENSG00000101843	108084452	0.56858444	46	0.451739	0.23748331
ENST00000217958	1342	1343	.	0	ENSG00000101843	108084410	0.029566789	58	0.09653181	0.034459244
ENST00000217958	1483	1484	.	0	ENSG00000101843	108084269	0.032083236	61	0.3571105	0.33835945
ENST00000217958	1490	1491	.	0	ENSG00000101843	108084262	0.0026232123	63	0.11140978	0.085046515
ENST00000217958	1521	1522	.	0	ENSG00000101843	108084231	0.057601105	49	0.16647454	0.3761736
ENST00000215832	1896	1897	.	0	ENSG00000100030	21763625	0.0058328984	20	0.09880479	0.013548422
ENST00000215832	2027	2028	.	0	ENSG00000100030	21763494	0.018100357	21	0.11807636	0.012055909
ENST00000215832	2071	2072	.	0	ENSG00000100030	21763450	0.07272401	21	0.31896123	0.036404204
ENST00000215832	2180	2181	.	1	ENSG00000100030	21763341	0.19654205	20	0.31716362	0.0056415917
ENST00000215832	2238	2239	.	0	ENSG00000100030	21763283	0.0012902975	21	0.033750318	0.030509388
ENST00000215832	2273	2274	.	0	ENSG00000100030	21763248	0.22526138	20	0.29854712	0.00035452843
ENST00000215832	2362	2363	.	0	ENSG00000100030	21763159	0.00084271433	21	0.07437525	0.23408857
ENST00000215832	2551	2552	.	0	ENSG00000100030	21762970	0.46298003	20	0.35284406	0.53090036
ENST00000215832	2651	2652	.	0	ENSG00000100030	21762870	0.74609935	20	0.664194	0.40879506
ENST00000215832	2837	2838	.	0	ENSG00000100030	21762684	0.2718795	20	0.26363632	0.037580263
ENST00000215832	2865	2866	.	0	ENSG00000100030	21762656	0.81997585	20	0.7412745	0.76370406
ENST00000044462	97	98	.	0	ENSG00000041357	78540510	0.12276685	93	0.32208303	0.082949676
ENST00000044462	129	130	.	0	ENSG00000041357	78541907	0.36161786	106	0.4923215	0.049543
ENST00000044462	148	149	.	0	ENSG00000041357	78541926	0.060424827	109	0.20101185	0.14519626
ENST00000044462	166	167	.	0	ENSG00000041357	78542190	0.11887684	108	0.22514543	0.16925538
ENST00000044462	174	175	.	0	ENSG00000041357	78542198	0.099568345	111	0.28003487	0.020952106
ENST00000044462	236	237	.	0	ENSG00000041357	78542523	0.11758389	107	0.25233904	0.08613274
ENST00000044462	350	351	.	0	ENSG00000041357	78542637	0.01867206	107	0.29024595	0.06187793
ENST00000044462	361	362	.	0	ENSG00000041357	78544192	0.05707214	112	0.42919573	0.0065976977
ENST00000044462	387	388	.	0	ENSG00000041357	78544218	0.12110877	115	0.26504308	0.047223292
ENST00000044462	408	409	.	0	ENSG00000041357	78544239	0.18697163	114	0.30083475	0.11984587
ENST00000044462	416	417	.	0	ENSG00000041357	78544247	0.23505282	111	0.45355654	0.03225311
ENST00000044462	503	504	.	0	ENSG00000041357	78544935	0.064840734	114	0.11701423	0.12642112
ENST00000044462	601	602	.	0	ENSG00000041357	78545709	0.114271775	110	0.11326531	0.05627636
ENST00000044462	677	678	.	0	ENSG00000041357	78546595	0.005606091	111	0.07153662	0.017988885
ENST00000044462	682	683	.	0	ENSG00000041357	78546600	0.25629145	114	0.51510984	0.30920437
ENST00000044462	702	703	.	0	ENSG00000041357	78546620	0.07288776	110	0.0972438	0.031034231
ENST00000044462	747	748	.	0	ENSG00000041357	78546665	0.19283578	104	0.22338739	0.07708521
ENST00000044462	764	765	.	0	ENSG00000041357	78546682	0.02862004	117	0.1833069	0.15684214
ENST00000044462	798	799	.	0	ENSG00000041357	78548807	0.0008440733	115	0.079974726	0.004278219
ENST00000044462	816	817	.	0	ENSG00000041357	78548825	0.081622824	112	0.27355847	0.029147256
ENST00000044462	836	837	.	0	ENSG00000041357	78548845	0.026479352	115	0.15382674	0.09421984
ENST00000044462	866	867	.	0	ENSG00000041357	78548875	0.0711995	117	0.17826575	0.16608651
ENST00000044462	914	915	.	0	ENSG00000041357	78548923	0.15953691	106	0.3726657	0.05345974
ENST00000044462	1024	1025	.	0	ENSG00000041357	78549033	0.35239905	120	0.3887557	0.047067154
ENST00000044462	1046	1047	.	1	ENSG00000041357	78549055	0.3837412	111	0.6330048	0.610764
ENST00000507606	120	121	.	0	ENSG00000243317	135672799	0.3230053	76	0.4316988	0.1937603
ENST00000507606	135	136	.	0	ENSG00000243317	135674098	0.010095751	71	0.07041059	0.055971287
ENST00000507606	148	149	.	0	ENSG00000243317	135674111	0.12543008	76	0.26650628	0.07583821
ENST00000507606	168	169	.	0	ENSG00000243317	135674131	0.5098353	72	0.5412488	0.59031904
ENST00000507606	187	188	.	0	ENSG00000243317	135674150	0.008826995	69	0.12009822	0.032419037
ENST00000507606	204	205	.	0	ENSG00000243317	135674167	0.4625585	72	0.49740776	0.47532138
ENST00000507606	272	273	.	0	ENSG00000243317	135674235	0.375803	64	0.28997928	0.2368565
ENST00000507606	324	325	.	0	ENSG00000243317	135674287	0.34496465	58	0.14599326	0.18163115
ENST00000507606	374	375	.	1	ENSG00000243317	135674337	0.7016588	58	0.61576056	0.4186744
ENST00000507606	443	444	.	0	ENSG00000243317	135674406	0.9506978	69	0.82157594	0.91879064
ENST00000507606	470	471	.	0	ENSG00000243317	135674433	0.050748847	56	0.103346884	0.37700242
ENST00000507606	475	476	.	0	ENSG00000243317	135674438	0.46548063	58	0.5452794	0.51858085
ENST00000507606	580	581	.	0	ENSG00000243317	135674543	0.41388124	35	0.47993335	0.19209167
ENST00000507606	617	618	.	0	ENSG00000243317	135674580	0.033354603	38	0.12569024	0.102141045
ENST00000507606	736	737	.	0	ENSG00000243317	135674699	0.0062133907	30	0.051228594	0.45017177
ENST00000507606	891	892	.	0	ENSG00000243317	135674854	0.09902129	29	0.31371588	0.27243915
ENST00000626871	189	190	.	0	ENSG00000275003	23974397	0.2635066	111	0.32818756	0.069144644
ENST00000626871	268	269	.	0	ENSG00000275003	23974318	0.015313518	117	0.11559622	0.1332293
ENST00000626871	276	277	.	0	ENSG00000275003	23974310	0.37354237	103	0.26300225	0.3652423
ENST00000626871	387	388	.	0	ENSG00000275003	23973836	0.11406235	122	0.41299716	0.25684252
ENST00000626871	450	451	.	0	ENSG00000275003	23973773	0.4277082	122	0.2769372	0.07480122
ENST00000626871	515	516	.	0	ENSG00000275003	23971564	0.42587623	134	0.43806657	0.4022583
ENST00000626871	558	559	.	0	ENSG00000275003	23971521	0.4156808	135	0.4314131	0.031025957
ENST00000626871	610	611	.	0	ENSG00000275003	23971469	0.01363076	119	0.036775313	0.21688409
ENST00000615721	147	148	.	0	ENSG00000275003	23974397	0.12760685	87	0.36504644	0.08927031
ENST00000615721	226	227	.	0	ENSG00000275003	23974318	0.03322047	96	0.13463366	0.1053277
ENST00000615721	234	235	.	0	ENSG00000275003	23974310	0.44716424	87	0.24447337	0.55913335
ENST00000615721	345	346	.	0	ENSG00000275003	23973836	0.117511645	105	0.42373386	0.11942806
ENST00000615721	408	409	.	0	ENSG00000275003	23973773	0.33981007	100	0.24300766	0.2064723
ENST00000615721	473	474	.	0	ENSG00000275003	23971564	0.25666752	113	0.3427246	0.3637021
ENST00000615721	516	517	.	0	ENSG00000275003	23971521	0.5037745	112	0.47594103	0.11742641
ENST00000615721	568	569	.	0	ENSG00000275003	23971469	0.016722286	102	0.04006145	0.39365062
ENST00000626046	294	295	.	0	ENSG00000275003	23974397	0.11472899	35	0.31442118	0.096558735
ENST00000626046	373	374	.	0	ENSG00000275003	23974318	0.018781757	34	0.12679894	0.15501228
ENST00000626046	381	382	.	0	ENSG00000275003	23974310	0.53458744	33	0.2671293	0.8953931
ENST00000626046	492	493	.	0	ENSG00000275003	23973836	0.11701298	34	0.39022398	0.083107516
ENST00000626046	555	556	.	0	ENSG00000275003	23973773	0.17431599	35	0.19999848	0.18565169
ENST00000626046	620	621	.	0	ENSG00000275003	23971564	0.2233491	35	0.40540227	0.28270546
ENST00000626046	663	664	.	0	ENSG00000275003	23971521	0.6939436	36	0.5922128	0.1041438
ENST00000626046	715	716	.	0	ENSG00000275003	23971469	0.05203837	32	0.18471321	0.1365516
ENST00000368277	136	137	.	0	ENSG00000160783	156213143	0.43741217	112	0.50137836	0.1792519
ENST00000368277	187	188	.	0	ENSG00000160783	156232337	0.38747975	112	0.4610278	0.05711435
ENST00000368277	225	226	.	0	ENSG00000160783	156232375	0.080002405	112	0.2749625	0.31259888
ENST00000368277	241	242	.	0	ENSG00000160783	156232391	0.1987013	107	0.32407305	0.2510057
ENST00000368277	264	265	.	0	ENSG00000160783	156232414	0.0319139	101	0.23121865	0.018677032
ENST00000368277	289	290	.	0	ENSG00000160783	156233641	0.055733062	120	0.18790156	0.084965184
ENST00000368277	307	308	.	0	ENSG00000160783	156233659	0.06429748	125	0.16137081	0.020596266
ENST00000368277	445	446	.	0	ENSG00000160783	156236356	0.17426857	115	0.45279568	0.03058349
ENST00000368277	470	471	.	0	ENSG00000160783	156236381	0.1052474	140	0.110458896	0.050160825
ENST00000368277	484	485	.	0	ENSG00000160783	156236395	0.009811854	140	0.092462376	0.045819413
ENST00000368277	587	588	.	0	ENSG00000160783	156239562	0.11693525	133	0.48346835	0.028891444
ENST00000368277	631	632	.	0	ENSG00000160783	156239606	0.04253502	141	0.117032275	0.07960044
ENST00000368277	764	765	.	1	ENSG00000160783	156239739	0.9573103	141	0.9774045	0.95316476
ENST00000368277	820	821	.	0	ENSG00000160783	156239795	0.42177907	43	0.62634796	0.43167716
ENST00000368277	1047	1048	.	0	ENSG00000160783	156240022	0.057362773	53	0.28864804	0.27181774
ENST00000370767	238	239	.	0	ENSG00000162613	77969985	0.034555007	20	0.30248156	0.010383582
ENST00000370767	257	258	.	0	ENSG00000162613	77969966	0.08199948	22	0.32729098	0.06222894
ENST00000370767	282	283	.	0	ENSG00000162613	77969941	0.097946845	20	0.22003861	0.047216903
ENST00000370767	335	336	.	0	ENSG00000162613	77968167	0.04578165	22	0.22958544	0.027671313
ENST00000370767	346	347	.	0	ENSG00000162613	77967658	0.31210977	21	0.29119223	0.0016168713
ENST00000370767	450	451	.	0	ENSG00000162613	77966936	0.18266872	23	0.42108387	0.0056668995
ENST00000370767	503	504	.	0	ENSG00000162613	77966751	0.111206904	23	0.19100943	0.004989433
ENST00000370767	538	539	.	0	ENSG00000162613	77966716	0.5596374	23	0.47602758	0.35624328
ENST00000370767	603	604	.	0	ENSG00000162613	77965189	0.27689862	22	0.28616557	0.05472114
ENST00000370767	714	715	.	0	ENSG00000162613	77965078	0.0646287	24	0.18571481	0.12826928
ENST00000370767	770	771	.	0	ENSG00000162613	77964922	0.48587608	24	0.5626628	0.14926204
ENST00000370767	782	783	.	0	ENSG00000162613	77964910	0.18623166	22	0.33771095	0.3559145
ENST00000370767	786	787	.	0	ENSG00000162613	77964906	0.0024978041	21	0.058529664	0.023571396
ENST00000370767	806	807	.	0	ENSG00000162613	77964886	0.17025365	24	0.1806403	0.3047286
ENST00000370767	1063	1064	.	0	ENSG00000162613	77964127	0.00794599	25	0.10792439	0.1643871
ENST00000370767	1076	1077	.	0	ENSG00000162613	77964114	0.020121837	24	0.065154955	0.030020451
ENST00000370767	1109	1110	.	0	ENSG00000162613	77964081	0.07673047	24	0.14958264	0.07691656
ENST00000370767	1146	1147	.	0	ENSG00000162613	77963698	0.07013188	20	0.25048167	0.01234808
ENST00000370767	1152	1153	.	0	ENSG00000162613	77963692	0.13786086	24	0.20154853	0.024365986
ENST00000370767	1193	1194	.	0	ENSG00000162613	77963651	0.31122842	26	0.4199647	0.07409988
ENST00000370767	1200	1201	.	0	ENSG00000162613	77963644	0.68157536	24	0.54612976	0.36163154
ENST00000370767	1212	1213	.	0	ENSG00000162613	77963632	0.3746094	21	0.49426493	0.10349961
ENST00000370767	1249	1250	.	0	ENSG00000162613	77963595	0.26443002	21	0.35552487	0.09899402
ENST00000370767	1279	1280	.	0	ENSG00000162613	77962922	0.011909795	26	0.08368464	0.010907471
ENST00000370767	1320	1321	.	0	ENSG00000162613	77962881	0.70994556	25	0.7558026	0.62120736
ENST00000370767	1397	1398	.	0	ENSG00000162613	77962804	0.013786698	24	0.17184596	0.0074227573
ENST00000370767	1497	1498	.	0	ENSG00000162613	77960430	0.21368222	26	0.308276	0.022158016
ENST00000370767	1522	1523	.	0	ENSG00000162613	77960405	0.50385904	26	0.4688244	0.37284893
ENST00000370767	1533	1534	.	0	ENSG00000162613	77960394	0.18831405	28	0.27740106	0.033802867
ENST00000370767	1563	1564	.	0	ENSG00000162613	77960364	0.49563885	23	0.3898839	0.40867558
ENST00000370767	1780	1781	.	0	ENSG00000162613	77956584	0.06330548	24	0.26407772	0.4199021
ENST00000370767	1788	1789	.	0	ENSG00000162613	77956576	0.4658947	21	0.5704943	0.19238888
ENST00000370767	1821	1822	.	1	ENSG00000162613	77955301	0.15547223	27	0.34213954	0.03394555
ENST00000370767	1947	1948	.	0	ENSG00000162613	77949221	0.008353019	23	0.06650106	0.06088599
ENST00000370767	1972	1973	.	0	ENSG00000162613	77949196	0.022612834	22	0.04285438	0.00013773442
ENST00000370767	2173	2174	.	1	ENSG00000162613	77948755	0.27255917	23	0.40496817	0.009874451
ENST00000370767	2210	2211	.	0	ENSG00000162613	77948718	0.004340613	28	0.11158204	0.08052359
ENST00000373873	1651	1652	.	0	ENSG00000124006	219567515	0.11948329	20	0.3206303	0.0038834692
ENST00000373873	1665	1666	.	0	ENSG00000124006	219567501	0.086447515	21	0.132093	0.06669764
ENST00000373873	1816	1817	.	0	ENSG00000124006	219567350	0.10754891	20	0.44220963	0.2062643
ENST00000373873	2048	2049	.	0	ENSG00000124006	219566972	0.026627123	22	0.13130346	0.003089857
ENST00000373873	2096	2097	.	0	ENSG00000124006	219566924	0.18296798	24	0.34990674	0.18288156
ENST00000373873	2125	2126	.	0	ENSG00000124006	219566895	0.5182617	22	0.60030377	0.005759227
ENST00000373873	2167	2168	.	0	ENSG00000124006	219566853	0.5915837	26	0.503385	0.107267424
ENST00000373873	2221	2222	.	0	ENSG00000124006	219565484	0.723708	24	0.7076665	0.6625981
ENST00000373873	2235	2236	.	0	ENSG00000124006	219565470	0.09823465	26	0.1319708	0.18939278
ENST00000373873	2265	2266	.	0	ENSG00000124006	219565440	0.088047184	24	0.29653352	0.17138696
ENST00000373873	2366	2367	.	0	ENSG00000124006	219565339	0.058617927	24	0.17964713	0.04785826
ENST00000373873	2401	2402	.	0	ENSG00000124006	219565304	0.17863162	29	0.3530329	0.11295068
ENST00000373873	2424	2425	.	0	ENSG00000124006	219565281	0.27217913	29	0.39602727	0.06801604
ENST00000373873	2485	2486	.	0	ENSG00000124006	219563606	0.3630708	27	0.28858894	0.11013441
ENST00000373873	2495	2496	.	0	ENSG00000124006	219563596	0.2868958	27	0.47957557	0.12325169
ENST00000373873	2517	2518	.	0	ENSG00000124006	219563574	0.1429139	29	0.24027435	0.14839073
ENST00000373873	2608	2609	.	0	ENSG00000124006	219563483	0.49575347	29	0.3385247	0.22077718
ENST00000373873	2811	2812	.	0	ENSG00000124006	219562600	0.13478531	30	0.1272144	0.32975262
ENST00000373873	2850	2851	.	0	ENSG00000124006	219562561	0.065479256	26	0.25880057	0.009563053
ENST00000373873	2905	2906	.	0	ENSG00000124006	219562506	0.13972346	30	0.3336535	0.2564544
ENST00000373873	2947	2948	.	0	ENSG00000124006	219562464	0.5626362	30	0.42572814	0.11256299
ENST00000373873	3028	3029	.	0	ENSG00000124006	219561990	0.6040331	29	0.6658079	0.6112471
ENST00000373873	3040	3041	.	0	ENSG00000124006	219561978	0.0038154721	31	0.11419763	0.17431131
ENST00000373873	3078	3079	.	0	ENSG00000124006	219561940	0.057424463	32	0.17567335	0.013423395
ENST00000373873	3117	3118	.	0	ENSG00000124006	219561901	0.37541738	31	0.5898817	0.24074917
ENST00000373873	3208	3209	.	0	ENSG00000124006	219561810	0.34258297	20	0.50961244	0.17322777
ENST00000373873	3224	3225	.	0	ENSG00000124006	219561794	0.0068301437	28	0.052573252	0.0037053823
ENST00000373873	3229	3230	.	0	ENSG00000124006	219561789	0.005449402	33	0.10024401	0.007577026
ENST00000373873	3272	3273	.	0	ENSG00000124006	219561746	0.021267343	24	0.10655536	0.0898778
ENST00000221138	527	528	.	0	ENSG00000104695	30812345	0.0077904225	21	0.13859086	0.040817223
ENST00000221138	568	569	.	0	ENSG00000104695	30799740	0.00079689024	22	0.08038894	0.0060819625
ENST00000221138	651	652	.	0	ENSG00000104695	30799657	0.4024868	21	0.6370231	0.01357919
ENST00000221138	686	687	.	0	ENSG00000104695	30799622	0.0062438846	21	0.15525633	0.048893284
ENST00000221138	736	737	.	0	ENSG00000104695	30799572	0.15119562	20	0.44138187	0.0074364305
ENST00000221138	742	743	.	0	ENSG00000104695	30799566	0.3722003	22	0.5505599	0.032434057
ENST00000221138	1118	1119	.	0	ENSG00000104695	30793987	0.011165869	20	0.27799958	0.066902176
ENST00000221138	1136	1137	.	0	ENSG00000104695	30793969	0.018484449	20	0.06750029	0.25782877
ENST00000221138	1450	1451	.	0	ENSG00000104695	30786165	0.011967075	20	0.11553875	0.0450565
ENST00000221138	1483	1484	.	0	ENSG00000104695	30786132	0.0016566515	22	0.15736642	0.066043794
ENST00000221138	1510	1511	.	0	ENSG00000104695	30786105	0.00523417	22	0.09637295	0.19652745
ENST00000221138	1566	1567	.	0	ENSG00000104695	30786049	0.9154355	23	0.8959161	0.9928285
ENST00000221138	1602	1603	.	0	ENSG00000104695	30786013	0.0033214688	23	0.17770481	0.0059620976
ENST00000221138	1628	1629	.	0	ENSG00000104695	30785987	0.010880458	23	0.10782852	0.0058890344
ENST00000221138	1664	1665	.	0	ENSG00000104695	30785951	0.5070614	22	0.45170498	0.48819882
ENST00000221138	1668	1669	.	0	ENSG00000104695	30785947	0.3237397	24	0.4490544	0.036797453
ENST00000221138	1719	1720	.	0	ENSG00000104695	30785896	0.65175474	24	0.4782133	0.116657555
ENST00000221138	1774	1775	.	0	ENSG00000104695	30785841	0.08567692	24	0.28092188	0.0120803
ENST00000221138	1820	1821	.	0	ENSG00000104695	30785795	0.072305895	24	0.19785881	0.038786698
ENST00000221138	1825	1826	.	0	ENSG00000104695	30785790	0.3939441	24	0.36166942	0.0576465
ENST00000221138	1863	1864	.	0	ENSG00000104695	30785752	0.0020606518	24	0.13207774	0.028092802
ENST00000221138	1891	1892	.	0	ENSG00000104695	30785724	0.023929989	21	0.1972248	0.28090304
ENST00000221138	1941	1942	.	0	ENSG00000104695	30785674	0.007355976	22	0.17894202	0.09085961
ENST00000317040	1073	1074	.	0	ENSG00000141971	17420154	0.34284958	27	0.516823	0.013623822
ENST00000317040	1245	1246	.	0	ENSG00000141971	17420539	0.1826963	29	0.24183223	0.07620704
ENST00000317040	1287	1288	.	0	ENSG00000141971	17420581	0.07228579	35	0.335051	0.010564923
ENST00000317040	1401	1402	.	0	ENSG00000141971	17422392	0.069699086	31	0.4703548	0.020412087
ENST00000317040	1436	1437	.	0	ENSG00000141971	17422427	0.04064987	25	0.15415081	0.061862312
ENST00000317040	1442	1443	.	0	ENSG00000141971	17422433	0.08994047	37	0.22763333	0.046397578
ENST00000317040	1470	1471	.	0	ENSG00000141971	17423500	0.30868077	37	0.48263723	0.1560777
ENST00000317040	1548	1549	.	0	ENSG00000141971	17423578	0.18914938	42	0.34895962	0.035868026
ENST00000317040	1610	1611	.	0	ENSG00000141971	17423715	0.09070212	38	0.46903434	0.029404033
ENST00000317040	1656	1657	.	0	ENSG00000141971	17423761	0.02023952	41	0.23047662	0.02180351
