chr	start	end	strand	label	Gene ID	Gene Symbol	Gene Type	m5C	C	m5C Level	m5C.1	C.1	m5C Level.1	Status_rep1	Status_rep2	Final Level	m5C.2	C.2	m5C Level.2	m5C.3	C.3	m5C Level.3	Status_rep1.1	Status_rep2.1	Final Level.1
17	38510708	38510709	+	1			intergenic	171	390	0.304813	152	327	0.317328	1	1	0.310577	175	334	0.343811	170	398	0.299296	1	1	0.320334
17	38510710	38510711	+	1			intergenic	155	411	0.273852	123	356	0.256785	1	1	0.266029	154	358	0.300781	157	412	0.275923	1	1	0.287697
17	38510711	38510712	+	1			intergenic	137	381	0.264479	113	331	0.254505	1	1	0.259875	150	333	0.310559	143	383	0.271863	1	1	0.290387
17	38561877	38561878	-	1	ENSG00000017373	SRCIN1	mRNA	18	53	0.253521	12	35	0.255319	1	1	0.254237	2	35	0.0540541	4	54	0.0689655	/	/	/
17	38561887	38561888	-	1	ENSG00000017373	SRCIN1	mRNA	11	60	0.15493	0	44	0.0	1	/	/	2	35	0.0540541	2	57	0.0338983	/	/	/
17	38561890	38561891	-	1	ENSG00000017373	SRCIN1	mRNA	13	60	0.178082	1	44	0.0222222	1	/	/	4	36	0.1	1	60	0.0163934	/	/	/
17	38561893	38561894	-	1	ENSG00000017373	SRCIN1	mRNA	12	63	0.16	2	42	0.0454545	1	/	/	4	35	0.102564	1	59	0.0166667	/	/	/
17	38561894	38561895	-	1	ENSG00000017373	SRCIN1	mRNA	12	63	0.16	1	41	0.0238095	1	/	/	4	38	0.0952381	1	59	0.0166667	/	/	/
17	38561920	38561921	-	1	ENSG00000017373	SRCIN1	mRNA	9	78	0.103448	1	43	0.0227273	1	/	/	3	39	0.0714286	2	62	0.03125	/	/	/
17	38561921	38561922	-	1	ENSG00000017373	SRCIN1	mRNA	9	78	0.103448	2	43	0.0444444	1	/	/	3	39	0.0714286	2	62	0.03125	/	/	/
17	38561923	38561924	-	1	ENSG00000017373	SRCIN1	mRNA	9	75	0.107143	1	43	0.0227273	1	/	/	4	37	0.097561	2	62	0.03125	/	/	/
17	38605707	38605708	-	0	ENSG00000017373	SRCIN1	mRNA	3	31	0.0882353	2	33	0.0571429	/	/	/	1	28	0.0344828	5	38	0.116279	/	1	/
17	38605710	38605711	-	0	ENSG00000017373	SRCIN1	mRNA	3	34	0.0810811	1	35	0.0277778	/	/	/	5	26	0.16129	4	43	0.0851064	1	/	/
17	38605711	38605712	-	0	ENSG00000017373	SRCIN1	mRNA	2	35	0.0540541	1	34	0.0285714	/	/	/	5	27	0.15625	5	42	0.106383	1	1	0.126582
17	38605712	38605713	-	0	ENSG00000017373	SRCIN1	mRNA	2	35	0.0540541	1	35	0.0277778	/	/	/	5	28	0.151515	4	45	0.0816327	1	/	/
17	38605716	38605717	-	0	ENSG00000017373	SRCIN1	mRNA	1	43	0.0227273	1	42	0.0232558	/	/	/	5	33	0.131579	3	56	0.0508475	1	/	/
17	38605718	38605719	-	0	ENSG00000017373	SRCIN1	mRNA	4	37	0.097561	2	35	0.0540541	/	/	/	7	25	0.21875	3	44	0.0638298	1	/	/
17	38605719	38605720	-	1	ENSG00000017373	SRCIN1	mRNA	5	44	0.102041	2	44	0.0434783	1	/	/	7	32	0.179487	4	57	0.0655738	1	/	/
17	38605720	38605721	-	1	ENSG00000017373	SRCIN1	mRNA	5	36	0.121951	2	36	0.0526316	1	/	/	7	27	0.205882	4	47	0.0784314	1	/	/
17	38605721	38605722	-	0	ENSG00000017373	SRCIN1	mRNA	4	38	0.0952381	2	35	0.0540541	/	/	/	7	26	0.212121	5	43	0.104167	1	1	0.148148
17	38605722	38605723	-	1	ENSG00000017373	SRCIN1	mRNA	5	35	0.125	2	35	0.0540541	1	/	/	6	25	0.193548	4	44	0.0833333	1	/	/
17	38605723	38605724	-	0	ENSG00000017373	SRCIN1	mRNA	4	37	0.097561	2	37	0.0512821	/	/	/	6	26	0.1875	3	47	0.06	1	/	/
17	38605725	38605726	-	0	ENSG00000017373	SRCIN1	mRNA	4	46	0.08	2	49	0.0392157	/	/	/	5	38	0.116279	3	58	0.0491803	1	/	/
17	38605726	38605727	-	0	ENSG00000017373	SRCIN1	mRNA	4	41	0.0888889	2	43	0.0444444	/	/	/	6	31	0.162162	4	52	0.0714286	1	/	/
17	38605727	38605728	-	1	ENSG00000017373	SRCIN1	mRNA	5	33	0.131579	2	35	0.0540541	1	/	/	4	27	0.129032	2	44	0.0434783	/	/	/
17	38674322	38674323	-	1	ENSG00000179294	C17orf96	mRNA	8	48	0.142857	8	38	0.173913	1	1	0.156863	5	57	0.0806452	6	56	0.0967742	/	/	/
17	38674323	38674324	-	1	ENSG00000179294	C17orf96	mRNA	8	47	0.145455	9	36	0.2	1	1	0.17	5	57	0.0806452	5	57	0.0806452	/	/	/
17	38674324	38674325	-	1	ENSG00000179294	C17orf96	mRNA	8	47	0.145455	7	37	0.159091	1	1	0.151515	4	58	0.0645161	5	57	0.0806452	/	/	/
17	38702534	38702535	+	1	ENSG00000261005	CTB-58E17.1	lincRNA	6	37	0.139535	1	41	0.0238095	1	/	/	0	32	0.0	4	56	0.0666667	/	/	/
17	38705585	38705586	+	0	ENSG00000108292	MLLT6	mRNA	2	14	0.125	3	15	0.166667	/	/	/	7	27	0.205882	3	15	0.166667	1	/	/
17	38715656	38715657	+	1	ENSG00000108292	MLLT6	mRNA	12	72	0.142857	10	44	0.185185	1	1	0.15942	0	59	0.0	6	88	0.0638298	/	/	/
17	38725807	38725808	+	0	ENSG00000108292	MLLT6	mRNA	3	37	0.075	5	30	0.142857	/	1	/	10	16	0.384615	5	34	0.128205	/	1	/
17	38760427	38760428	+	1	ENSG00000108294	PSMB3	mRNA	5	27	0.15625	1	12	0.0769231	1	/	/	4	8	0.333333	5	7	0.416667	/	/	/
17	38764155	38764156	+	1	ENSG00000108294	PSMB3	mRNA	33	48	0.407407	31	77	0.287037	1	1	0.338624	29	51	0.3625	39	41	0.4875	1	1	0.425
17	38767895	38767896	-	1	ENSG00000141720	PIP4K2B	mRNA	36	150	0.193548	21	144	0.127273	1	1	0.162393	28	151	0.156425	29	189	0.133028	1	1	0.143577
17	38767896	38767897	-	1	ENSG00000141720	PIP4K2B	mRNA	39	145	0.211957	17	149	0.10241	1	1	0.16	26	155	0.143646	33	188	0.149321	1	1	0.146766
17	38767906	38767907	-	1	ENSG00000141720	PIP4K2B	mRNA	26	180	0.126214	14	183	0.071066	1	/	/	23	184	0.111111	25	262	0.087108	1	/	/
17	38767907	38767908	-	1	ENSG00000141720	PIP4K2B	mRNA	25	180	0.121951	14	187	0.0696517	1	/	/	24	185	0.114833	22	263	0.077193	1	/	/
17	38767908	38767909	-	1	ENSG00000141720	PIP4K2B	mRNA	27	179	0.131068	13	191	0.0637255	1	/	/	25	185	0.119048	26	264	0.0896552	1	/	/
17	38767909	38767910	-	1	ENSG00000141720	PIP4K2B	mRNA	26	185	0.123223	15	189	0.0735294	1	/	/	22	189	0.104265	24	265	0.083045	1	/	/
17	38918841	38918842	+	1	ENSG00000002834	LASP1	mRNA	86	42	0.671875	67	46	0.59292	1	1	0.634855	77	24	0.762376	109	44	0.712418	1	1	0.732283
17	38921042	38921043	+	1			intergenic	5	29	0.147059	6	35	0.146341	1	1	0.146667	4	20	0.166667	9	21	0.3	/	1	/
17	39175364	39175365	-	1	ENSG00000067191	CACNB1	mRNA	17	29	0.369565	22	34	0.392857	1	1	0.382353	16	60	0.210526	29	60	0.325843	1	1	0.272727
17	39175365	39175366	-	1	ENSG00000067191	CACNB1	mRNA	18	30	0.375	24	32	0.428571	1	1	0.403846	18	60	0.230769	33	58	0.362637	1	1	0.301775
17	39175366	39175367	-	1	ENSG00000067191	CACNB1	mRNA	18	30	0.375	24	32	0.428571	1	1	0.403846	20	58	0.25641	35	57	0.380435	1	1	0.323529
17	39175367	39175368	-	1	ENSG00000067191	CACNB1	mRNA	18	28	0.391304	25	31	0.446429	1	1	0.421569	17	59	0.223684	30	61	0.32967	1	1	0.281437
17	39175368	39175369	-	1	ENSG00000067191	CACNB1	mRNA	16	30	0.347826	23	33	0.410714	1	1	0.382353	18	58	0.236842	32	59	0.351648	1	1	0.299401
17	39175375	39175376	-	1	ENSG00000067191	CACNB1	mRNA	15	29	0.340909	22	28	0.44	1	1	0.393617	16	56	0.222222	29	53	0.353659	1	1	0.292208
17	39200722	39200723	-	0			intergenic	1	18	0.0526316	3	15	0.166667	/	/	/	2	33	0.0571429	5	39	0.113636	/	1	/
17	39204638	39204639	+	0	ENSG00000108298	RPL19	mRNA	20	758	0.0257069	35	707	0.0471698	/	/	/	50	503	0.0904159	56	462	0.108108	/	1	/
17	39212466	39212467	+	1			intergenic	11	79	0.122222	4	80	0.047619	1	/	/	8	104	0.0714286	11	130	0.0780142	/	/	/
17	39212467	39212468	+	1			intergenic	9	81	0.1	7	77	0.0833333	1	/	/	16	97	0.141593	13	129	0.0915493	1	/	/
17	39212468	39212469	+	1			intergenic	9	81	0.1	9	75	0.107143	1	1	0.103448	18	95	0.159292	15	127	0.105634	1	1	0.129412
17	39212469	39212470	+	1			intergenic	10	77	0.114943	8	76	0.0952381	1	/	/	20	93	0.176991	15	127	0.105634	1	1	0.137255
17	39212481	39212482	+	1			intergenic	11	66	0.142857	9	66	0.12	1	1	0.131579	19	75	0.202128	22	105	0.173228	1	1	0.18552
17	39212482	39212483	+	1			intergenic	11	66	0.142857	10	68	0.128205	1	1	0.135484	18	74	0.195652	23	105	0.179688	1	1	0.186364
17	39494520	39494521	+	1	ENSG00000167258	CDK12	mRNA	11	23	0.323529	21	13	0.617647	1	1	0.470588	22	24	0.478261	17	34	0.333333	1	1	0.402062
17	39663162	39663163	+	0	ENSG00000131748	STARD3	mRNA	6	119	0.048	6	103	0.0550459	/	/	/	7	107	0.0614035	14	105	0.117647	/	1	/
17	39730459	39730460	-	0	ENSG00000141741	MIEN1	mRNA	2	23	0.08	1	27	0.0357143	/	/	/	2	22	0.0833333	5	29	0.147059	/	1	/
17	39829415	39829416	+	0			intergenic	22	0	1.0	32	1	0.969697	/	1	/	28	0	1.0	31	0	1.0	/	1	/
17	39922518	39922519	-	1	ENSG00000172057	ORMDL3	mRNA	46	60	0.433962	23	50	0.315068	1	1	0.385475	26	26	0.5	45	48	0.483871	1	1	0.489655
17	39922526	39922527	-	0	ENSG00000172057	ORMDL3	mRNA	8	86	0.0851064	7	47	0.12963	/	1	/	4	37	0.097561	11	66	0.142857	/	1	/
17	39922527	39922528	-	1	ENSG00000172057	ORMDL3	mRNA	37	56	0.397849	18	36	0.333333	1	1	0.37415	23	19	0.547619	37	40	0.480519	1	1	0.504202
17	39922528	39922529	-	1	ENSG00000172057	ORMDL3	mRNA	40	53	0.430108	17	36	0.320755	1	1	0.390411	24	18	0.571429	39	36	0.52	1	1	0.538462
17	39922531	39922532	-	1	ENSG00000172057	ORMDL3	mRNA	38	9	0.808511	18	3	0.857143	1	/	/	23	0	1.0	41	4	0.911111	/	1	/
17	39922532	39922533	-	1	ENSG00000172057	ORMDL3	mRNA	39	7	0.847826	17	2	0.894737	1	/	/	22	2	0.916667	40	4	0.909091	/	1	/
17	39922533	39922534	-	1	ENSG00000172057	ORMDL3	mRNA	40	5	0.888889	17	2	0.894737	1	/	/	24	0	1.0	40	3	0.930233	/	1	/
17	39922534	39922535	-	1	ENSG00000172057	ORMDL3	mRNA	38	6	0.863636	15	3	0.833333	1	/	/	24	0	1.0	32	11	0.744186	/	1	/
17	39980911	39980912	+	1	ENSG00000108344	PSMD3	mRNA	589	2163	0.214026	465	1953	0.192308	1	1	0.203868	165	1611	0.0929054	160	1857	0.0793257	/	/	/
17	39997756	39997757	+	1			intergenic	6	47	0.113208	5	61	0.0757576	1	/	/	9	67	0.118421	9	83	0.0978261	1	/	/
17	40019890	40019891	-	1	ENSG00000008838	MED24	mRNA	15	84	0.151515	10	57	0.149254	1	1	0.150602	12	66	0.153846	13	59	0.180556	1	1	0.166667
17	40122510	40122511	+	0			intergenic	3	81	0.0357143	2	65	0.0298507	/	/	/	3	56	0.0508475	8	58	0.121212	/	1	/
17	40122512	40122513	+	1			intergenic	21	81	0.205882	23	64	0.264368	1	1	0.232804	21	55	0.276316	27	59	0.313953	1	1	0.296296
17	40122734	40122735	+	1	ENSG00000188895	MSL1	mRNA	7	57	0.109375	7	52	0.118644	1	1	0.113821	6	50	0.107143	6	48	0.111111	1	1	0.109091
17	40132049	40132050	+	0	ENSG00000188895	MSL1	mRNA	3	51	0.0555556	2	30	0.0625	/	/	/	12	55	0.179104	12	60	0.166667	1	1	0.172662
17	40168271	40168272	+	0	ENSG00000108349	CASC3	mRNA	3	62	0.0461538	4	64	0.0588235	/	/	/	6	70	0.0789474	8	54	0.129032	/	1	/
17	40293451	40293452	+	0	ENSG00000094804	CDC6	mRNA	1	45	0.0217391	5	27	0.15625	/	1	/	2	30	0.0625	2	47	0.0408163	/	/	/
17	40398936	40398937	+	1			intergenic	8	35	0.186047	15	26	0.365854	1	1	0.27381	15	32	0.319149	13	22	0.371429	1	1	0.341463
17	40399955	40399956	-	1	ENSG00000131747	TOP2A	mRNA	43	167	0.204762	26	177	0.128079	1	1	0.16707	30	178	0.144231	29	203	0.125	1	1	0.134091
17	40399956	40399957	-	1	ENSG00000131747	TOP2A	mRNA	43	171	0.200935	28	177	0.136585	1	1	0.169451	30	188	0.137615	29	204	0.124464	1	1	0.13082
17	40400956	40400957	+	0			intergenic	6	68	0.0810811	5	46	0.0980392	/	/	/	13	44	0.22807	6	41	0.12766	1	1	0.182692
17	40407667	40407668	+	1			intergenic	5	34	0.128205	4	34	0.105263	1	/	/	0	36	0.0	0	28	0.0	/	/	/
17	40413601	40413602	+	0			intergenic	7	87	0.0744681	2	62	0.03125	/	/	/	8	84	0.0869565	10	73	0.120482	/	1	/
17	40443620	40443621	-	0			intergenic	5	50	0.0909091	5	35	0.125	/	1	/	5	48	0.0943396	11	70	0.135802	/	1	/
17	40457516	40457517	+	0			intergenic	15	269	0.0528169	15	299	0.0477707	/	/	/	31	256	0.108014	31	295	0.095092	1	/	/
17	40818827	40818828	-	0	ENSG00000186395	KRT10	mRNA	3	16	0.157895	6	15	0.285714	/	/	/	7	23	0.233333	1	22	0.0434783	1	/	/
17	40928318	40928319	+	1	ENSG00000234477	AC004231.2	antisense	10	68	0.128205	6	70	0.0789474	1	/	/	10	90	0.1	11	92	0.106796	1	1	0.103448
17	41486475	41486476	-	1	ENSG00000126337	KRT36	mRNA	5	37	0.119048	0	8	0.0	1	/	/	0	16	0.0	0	23	0.0	/	/	/
17	41619623	41619624	-	0	ENSG00000128422	KRT17	mRNA	2	55	0.0350877	2	29	0.0645161	/	/	/	8	42	0.16	5	44	0.102041	1	1	0.131313
17	41624476	41624477	-	1	ENSG00000128422	KRT17	mRNA	16	81	0.164948	10	82	0.108696	1	1	0.137566	16	79	0.168421	7	86	0.0752688	1	/	/
17	41688971	41688972	+	1	ENSG00000173812	EIF1	mRNA	9	46	0.163636	9	28	0.243243	1	1	0.195652	15	43	0.258621	4	55	0.0677966	1	/	/
17	41688999	41689000	+	0	ENSG00000173812	EIF1	mRNA	39	478	0.0754352	51	360	0.124088	/	1	/	49	440	0.100204	44	450	0.0890688	1	/	/
17	41689000	41689001	+	0	ENSG00000173812	EIF1	mRNA	39	497	0.0727612	43	370	0.104116	/	1	/	46	450	0.0927419	36	468	0.0714286	/	/	/
17	41690892	41690893	+	1	ENSG00000173812	EIF1	mRNA	5	29	0.147059	1	46	0.0212766	1	/	/	1	39	0.025	3	38	0.0731707	/	/	/
17	41725883	41725884	-	0	ENSG00000173805	HAP1	mRNA	2	27	0.0689655	5	40	0.111111	/	1	/	3	27	0.1	2	29	0.0645161	/	/	/
17	41754916	41754917	-	1	ENSG00000173801	JUP	mRNA	6	42	0.125	4	43	0.0851064	1	/	/	1	35	0.0277778	11	38	0.22449	/	1	/
17	41769191	41769192	+	1			intergenic	7	58	0.107692	6	49	0.109091	1	1	0.108333	5	62	0.0746269	3	66	0.0434783	/	/	/
17	41821809	41821810	+	1	ENSG00000141756	FKBP10	mRNA	962	3422	0.219434	789	2767	0.221879	1	1	0.220529	402	4647	0.0796197	424	4592	0.0845295	/	/	/
17	41822451	41822452	+	1	ENSG00000141756	FKBP10	mRNA	382	559	0.405951	289	556	0.342012	1	1	0.3757	161	921	0.148799	213	1143	0.15708	1	1	0.153404
17	41836215	41836216	-	1	ENSG00000141698	NT5C3B	mRNA	10	68	0.128205	9	86	0.0947368	1	/	/	25	120	0.172414	12	105	0.102564	1	1	0.141221
17	41836219	41836220	-	1	ENSG00000141698	NT5C3B	mRNA	10	56	0.151515	8	71	0.101266	1	1	0.124138	27	98	0.216	10	96	0.0943396	1	/	/
17	41865278	41865279	-	0	ENSG00000178502	KLHL11	mRNA	4	74	0.0512821	4	62	0.0606061	/	/	/	8	63	0.112676	4	57	0.0655738	1	/	/
17	41865280	41865281	-	0	ENSG00000178502	KLHL11	mRNA	4	71	0.0533333	4	61	0.0615385	/	/	/	8	62	0.114286	5	54	0.0847458	1	/	/
17	41865281	41865282	-	0	ENSG00000178502	KLHL11	mRNA	7	68	0.0933333	6	57	0.0952381	/	/	/	8	62	0.114286	4	55	0.0677966	1	/	/
17	41865283	41865284	-	1	ENSG00000178502	KLHL11	mRNA	8	67	0.106667	6	57	0.0952381	1	/	/	6	63	0.0869565	5	51	0.0892857	/	/	/
17	41865331	41865332	-	1	ENSG00000178502	KLHL11	mRNA	6	52	0.103448	3	48	0.0588235	1	/	/	6	51	0.105263	5	31	0.138889	1	1	0.11828
17	41865335	41865336	-	1	ENSG00000178502	KLHL11	mRNA	7	50	0.122807	3	48	0.0588235	1	/	/	3	47	0.06	3	31	0.0882353	/	/	/
17	41871834	41871835	-	0	ENSG00000131473	ACLY	mRNA	1	25	0.0384615	12	19	0.387097	/	1	/	13	30	0.302326	11	47	0.189655	1	1	0.237624
17	41886313	41886314	-	1	ENSG00000131473	ACLY	mRNA	12	33	0.266667	6	26	0.1875	1	1	0.233766	9	46	0.163636	10	46	0.178571	1	1	0.171171
17	41887709	41887710	-	1	ENSG00000131473	ACLY	mRNA	6	30	0.166667	2	28	0.0666667	1	/	/	7	44	0.137255	6	40	0.130435	1	1	0.134021
17	41968783	41968784	+	0	ENSG00000173786	CNP	mRNA	0	51	0.0	1	36	0.027027	/	/	/	1	41	0.0238095	5	44	0.102041	/	1	/
17	41974770	41974771	+	0	ENSG00000173786	CNP	mRNA	0	21	0.0	0	22	0.0	/	/	/	1	23	0.0416667	6	33	0.153846	/	1	/
17	41989445	41989446	-	1	ENSG00000168259	DNAJC7	mRNA	89	798	0.100338	66	661	0.090784	1	/	/	32	788	0.0390244	38	634	0.0565476	/	/	/
17	42017569	42017570	-	1	ENSG00000168259	DNAJC7	mRNA	17	55	0.236111	19	51	0.271429	1	1	0.253521	13	45	0.224138	8	71	0.101266	1	1	0.153285
17	42017600	42017601	-	1	ENSG00000168259	DNAJC7	mRNA	15	50	0.230769	16	56	0.222222	1	1	0.226277	10	56	0.151515	7	57	0.109375	1	1	0.130769
17	42017601	42017602	-	1	ENSG00000168259	DNAJC7	mRNA	18	54	0.25	16	61	0.207792	1	1	0.228188	11	59	0.157143	7	61	0.102941	1	1	0.130435
17	42017602	42017603	-	1	ENSG00000168259	DNAJC7	mRNA	18	57	0.24	16	62	0.205128	1	1	0.222222	10	60	0.142857	7	61	0.102941	1	1	0.123188
17	42017603	42017604	-	1	ENSG00000168259	DNAJC7	mRNA	18	57	0.24	16	62	0.205128	1	1	0.222222	10	60	0.142857	7	62	0.101449	1	1	0.122302
17	42017605	42017606	-	1	ENSG00000168259	DNAJC7	mRNA	16	60	0.210526	15	65	0.1875	1	1	0.198718	9	59	0.132353	6	61	0.0895522	1	/	/
17	42017606	42017607	-	1	ENSG00000168259	DNAJC7	mRNA	17	61	0.217949	14	66	0.175	1	1	0.196203	8	60	0.117647	7	63	0.1	1	1	0.108696
17	42017607	42017608	-	1	ENSG00000168259	DNAJC7	mRNA	15	63	0.192308	14	67	0.17284	1	1	0.18239	8	60	0.117647	6	64	0.0857143	1	/	/
17	42020159	42020160	+	0	ENSG00000168256	NKIRAS2	mRNA	0	73	0.0	7	62	0.101449	/	1	/	0	78	0.0	0	72	0.0	/	/	/
17	42025081	42025082	+	0	ENSG00000168256	NKIRAS2	mRNA	8	17	0.32	2	21	0.0869565	/	/	/	5	29	0.147059	1	10	0.0909091	1	/	/
17	42025084	42025085	+	1	ENSG00000168256	NKIRAS2	mRNA	7	54	0.114754	2	48	0.04	1	/	/	2	76	0.025641	1	44	0.0222222	/	/	/
17	42025085	42025086	+	1	ENSG00000168256	NKIRAS2	mRNA	8	54	0.129032	2	49	0.0392157	1	/	/	2	78	0.025	1	44	0.0222222	/	/	/
17	42025088	42025089	+	1	ENSG00000168256	NKIRAS2	mRNA	8	60	0.117647	2	52	0.037037	1	/	/	2	82	0.0238095	2	47	0.0408163	/	/	/
17	42104898	42104899	+	1			intergenic	11	89	0.11	8	75	0.0963855	1	/	/	10	86	0.104167	8	76	0.0952381	1	/	/
17	42191066	42191067	-	1	ENSG00000167925	GHDC	mRNA	5	36	0.121951	4	46	0.08	1	/	/	0	40	0.0	0	31	0.0	/	/	/
17	42201029	42201030	-	1	ENSG00000173757	STAT5B	mRNA	24	130	0.155844	26	119	0.17931	1	1	0.167224	26	137	0.159509	16	105	0.132231	1	1	0.147887
17	42201034	42201035	-	0	ENSG00000173757	STAT5B	mRNA	8	14	0.363636	7	20	0.259259	/	/	/	8	33	0.195122	3	18	0.142857	1	/	/
17	42210219	42210220	-	0	ENSG00000173757	STAT5B	mRNA	2	70	0.0277778	1	56	0.0175439	/	/	/	0	56	0.0	5	42	0.106383	/	1	/
17	42219334	42219335	-	0	ENSG00000173757	STAT5B	mRNA	2	48	0.04	0	32	0.0	/	/	/	4	28	0.125	9	26	0.257143	/	1	/
17	42219340	42219341	-	0	ENSG00000173757	STAT5B	mRNA	2	63	0.0307692	0	50	0.0	/	/	/	4	44	0.0833333	9	32	0.219512	/	1	/
17	42306293	42306294	-	0			intergenic	2	38	0.05	5	15	0.25	/	/	/	7	43	0.14	2	49	0.0392157	1	/	/
17	42308257	42308258	+	1	ENSG00000126561	STAT5A	mRNA	6	40	0.130435	2	42	0.0454545	1	/	/	3	40	0.0697674	2	49	0.0392157	/	/	/
17	42314473	42314474	-	1	ENSG00000168610	STAT3	mRNA	6	51	0.105263	2	35	0.0540541	1	/	/	3	47	0.06	2	73	0.0266667	/	/	/
17	42314475	42314476	-	1	ENSG00000168610	STAT3	mRNA	8	48	0.142857	2	31	0.0606061	1	/	/	1	44	0.0222222	0	62	0.0	/	/	/
17	42314479	42314480	-	1	ENSG00000168610	STAT3	mRNA	7	38	0.155556	1	27	0.0357143	1	/	/	1	37	0.0263158	0	40	0.0	/	/	/
17	42314480	42314481	-	1	ENSG00000168610	STAT3	mRNA	7	41	0.145833	1	26	0.037037	1	/	/	1	38	0.025641	0	39	0.0	/	/	/
17	42388375	42388376	-	1	ENSG00000168610	STAT3	mRNA	5	25	0.166667	0	23	0.0	1	/	/	2	23	0.08	3	26	0.103448	/	/	/
17	42402481	42402482	-	0	ENSG00000177469	PTRF	mRNA	0	19	0.0	4	27	0.129032	/	/	/	1	14	0.0666667	9	23	0.28125	/	1	/
17	42540563	42540564	+	1	ENSG00000108784	NAGLU	mRNA	5	39	0.113636	1	32	0.030303	1	/	/	3	33	0.0833333	5	34	0.128205	/	1	/
17	42540594	42540595	+	0	ENSG00000108784	NAGLU	mRNA	4	48	0.0769231	4	32	0.111111	/	/	/	5	37	0.119048	7	48	0.127273	1	1	0.123711
17	42540600	42540601	+	0	ENSG00000108784	NAGLU	mRNA	4	49	0.0754717	5	34	0.128205	/	1	/	3	43	0.0652174	7	51	0.12069	/	1	/
17	42543307	42543308	+	1	ENSG00000108784	NAGLU	mRNA	9	70	0.113924	4	80	0.047619	1	/	/	5	70	0.0666667	6	101	0.0560748	/	/	/
17	42564033	42564034	+	1	ENSG00000068120	COASY	mRNA	17	131	0.114865	9	110	0.0756303	1	/	/	11	152	0.0674847	13	145	0.0822785	/	/	/
17	42565655	42565656	+	0	ENSG00000068120	COASY	mRNA	9	93	0.0882353	7	95	0.0686275	/	/	/	11	76	0.126437	10	100	0.0909091	1	/	/
17	42565899	42565900	+	0	ENSG00000068120	COASY	mRNA	4	22	0.153846	2	20	0.0909091	/	/	/	7	27	0.205882	3	26	0.103448	1	/	/
17	42577214	42577215	-	1	ENSG00000131470	PSMC3IP	mRNA	8	68	0.105263	4	66	0.0571429	1	/	/	5	83	0.0568182	5	86	0.0549451	/	/	/
17	42614345	42614346	+	1	ENSG00000131462	TUBG1	mRNA	79	695	0.102067	44	628	0.0654762	1	/	/	64	711	0.0825806	61	671	0.0833333	/	/	/
17	42614838	42614839	+	1	ENSG00000131462	TUBG1	mRNA	9	71	0.1125	3	56	0.0508475	1	/	/	4	47	0.0784314	3	58	0.0491803	/	/	/
17	42660248	42660249	+	1	ENSG00000037042	TUBG2	mRNA	8	54	0.129032	4	45	0.0816327	1	/	/	0	45	0.0	0	28	0.0	/	/	/
17	42670103	42670104	-	1	ENSG00000068137	PLEKHH3	mRNA	27	131	0.170886	19	148	0.113772	1	1	0.141538	25	127	0.164474	32	151	0.174863	1	1	0.170149
17	42670104	42670105	-	1	ENSG00000068137	PLEKHH3	mRNA	31	124	0.2	19	147	0.114458	1	1	0.155763	25	125	0.166667	35	145	0.194444	1	1	0.181818
17	42670109	42670110	-	1	ENSG00000068137	PLEKHH3	mRNA	35	104	0.251799	20	125	0.137931	1	1	0.193662	27	95	0.221311	38	112	0.253333	1	1	0.238971
17	42670112	42670113	-	1	ENSG00000068137	PLEKHH3	mRNA	28	107	0.207407	18	118	0.132353	1	1	0.169742	22	90	0.196429	32	109	0.22695	1	1	0.213439
17	42670114	42670115	-	0	ENSG00000068137	PLEKHH3	mRNA	12	121	0.0902256	3	129	0.0227273	/	/	/	12	93	0.114286	9	129	0.0652174	1	/	/
17	42670123	42670124	-	1	ENSG00000068137	PLEKHH3	mRNA	17	93	0.154545	7	98	0.0666667	1	/	/	14	70	0.166667	22	93	0.191304	1	1	0.180905
17	42670128	42670129	-	1	ENSG00000068137	PLEKHH3	mRNA	14	84	0.142857	8	82	0.0888889	1	/	/	13	62	0.173333	19	87	0.179245	1	1	0.176796
17	42670222	42670223	-	1	ENSG00000068137	PLEKHH3	mRNA	8	30	0.210526	6	16	0.272727	1	/	/	6	8	0.428571	7	16	0.304348	/	/	/
17	42670224	42670225	-	1	ENSG00000068137	PLEKHH3	mRNA	8	30	0.210526	6	16	0.272727	1	/	/	7	7	0.5	8	15	0.347826	/	/	/
17	42670225	42670226	-	1	ENSG00000068137	PLEKHH3	mRNA	10	28	0.263158	6	16	0.272727	1	/	/	7	7	0.5	7	16	0.304348	/	/	/
17	42670227	42670228	-	1	ENSG00000068137	PLEKHH3	mRNA	9	36	0.2	8	25	0.242424	1	1	0.217949	6	17	0.26087	8	24	0.25	/	1	/
17	42670228	42670229	-	1	ENSG00000068137	PLEKHH3	mRNA	9	41	0.18	8	25	0.242424	1	1	0.204819	6	17	0.26087	9	26	0.257143	/	1	/
17	42670229	42670230	-	1	ENSG00000068137	PLEKHH3	mRNA	9	44	0.169811	8	31	0.205128	1	1	0.184783	7	19	0.269231	10	31	0.243902	/	1	/
17	42670230	42670231	-	1	ENSG00000068137	PLEKHH3	mRNA	9	45	0.166667	8	32	0.2	1	1	0.180851	6	21	0.222222	10	31	0.243902	/	1	/
17	42690734	42690735	+	0	ENSG00000108797	CNTNAP1	mRNA	7	17	0.291667	3	25	0.107143	/	/	/	4	14	0.222222	10	21	0.322581	/	1	/
