chr	start	end	strand	label	gene_type	gene_name	gene_pos	unconverted	converted	ratio
8	116471282	116471283	+		Other features	.	.	4	0	1.0
8	116471284	116471285	+		Other features	.	.	4	0	1.0
8	116471289	116471290	+		Other features	.	.	4	0	1.0
8	120812258	120812259	+		lncRNA	ENSG00000272502	41	8	23	0.258064516
8	124372192	124372193	-		protein_coding	ENSG00000164983(TMEM65)	509	10	413	0.023640662
8	140304025	140304026	-		protein_coding	ENSG00000167632(TRAPPC9)	154554	3	0	1.0
8	140555909	140555910	-		protein_coding	ENSG00000123908(AGO2)	79724	7	114	0.05785124
8	140674309	140674310	-		protein_coding	ENSG00000169398(PTK2)	327907	10	370	0.026315789
8	141421703	141421704	+		protein_coding	ENSG00000184489(PTP4A3)	29710	18	110	0.140625
8	143297051	143297052	+		protein_coding	ENSG00000185730(ZNF696)	7377	21	8	0.724137931
8	143297052	143297053	+		protein_coding	ENSG00000185730(ZNF696)	7378	5	26	0.161290323
8	143334813	143334814	-		protein_coding	ENSG00000184428(TOP1MT)	25166	6	43	0.12244898
8	143399251	143399252	-		Other features	.	.	3	0	1.0
8	143399257	143399258	-		Other features	.	.	3	0	1.0
8	143576772	143576773	-		protein_coding	ENSG00000147813(NAPRT)	1877	11	5	0.6875
8	143593757	143593758	-		protein_coding	ENSG00000104529(EEF1D)	5784	14	6	0.7
8	143594448	143594449	-		protein_coding	ENSG00000104529(EEF1D)	5093	5	13	0.277777778
8	143694877	143694878	+		protein_coding	ENSG00000181135(ZNF707)	10427	11	65	0.144736842
8	143792821	143792822	-		protein_coding	ENSG00000180900(SCRIB)	22952	24	412	0.055045872
8	143813822	143813823	-		protein_coding	ENSG00000180900(SCRIB)	1951	9	229	0.037815126
8	143817069	143817070	-		protein_coding	ENSG00000179950(PUF60)	13640	20	1076	0.018248175
8	143990308	143990309	+		protein_coding	ENSG00000178719(GRINA)	254	9	260	0.033457249
8	144084219	144084220	+		protein_coding	ENSG00000197858(GPAA1)	1884	10	406	0.024038462
8	144085348	144085349	+		protein_coding	ENSG00000197858(GPAA1)	3013	142	758	0.157777778
8	144099978	144099979	-		protein_coding	ENSG00000179526(SHARPIN)	8146	11	380	0.028132992
8	144356995	144356996	-		protein_coding	ENSG00000182325(FBXL6)	2381	63	157	0.286363636
8	144361134	144361135	+		protein_coding	ENSG00000185803(SLC52A2)	27179	7	156	0.042944785
8	144393757	144393758	-		protein_coding	ENSG00000071894(CPSF1)	15578	19	642	0.028744327
8	144396601	144396602	-		protein_coding	ENSG00000071894(CPSF1)	12734	14	104	0.118644068
8	144423800	144423801	-		protein_coding	ENSG00000160948(VPS28)	4763	22	832	0.025761124
8	144426117	144426118	-		protein_coding	ENSG00000160948(VPS28)	2446	15	63	0.192307692
8	144467295	144467296	+		protein_coding	ENSG00000167702(KIFC2)	1254	39	27	0.590909091
8	144498882	144498883	-		lncRNA	ENSG00000255182	6562	16	17	0.484848485
8	144500358	144500359	+		protein_coding	ENSG00000160972(PPP1R16A)	22391	14	128	0.098591549
8	144789769	144789770	-		protein_coding	ENSG00000161016(RPL8)	2818	151	8968	0.016558833
8	144789770	144789771	-		protein_coding	ENSG00000161016(RPL8)	2817	81	9790	0.008205856
8	144826177	144826178	-		Other features	.	.	6	16	0.272727273
8	144998895	144998896	+		Other features	ENSG00000255559(ZNF252P-AS1)	.	17	280	0.057239057
9	19376257	19376258	-		protein_coding	ENSG00000137154(RPS6)	3979	19	1007	0.018518519
9	19376259	19376260	-		protein_coding	ENSG00000137154(RPS6)	3977	25	1257	0.01950078
9	20620809	20620810	-		protein_coding	ENSG00000171843(MLLT3)	1690	56	67	0.455284553
9	21970986	21970987	-		protein_coding	ENSG00000147889(CDKN2A)	24315	25	2283	0.010831889
9	34521366	34521367	-		protein_coding	ENSG00000168913(ENHO)	1624	30	646	0.044378698
9	34521833	34521834	-		protein_coding	ENSG00000168913(ENHO)	1157	38	493	0.071563089
9	34637569	34637570	-		protein_coding	ENSG00000147955(SIGMAR1)	275	26	2899	0.008888889
9	35079934	35079935	-		protein_coding	ENSG00000221829(FANCG)	70	13	69	0.158536585
9	35092686	35092687	-		protein_coding	ENSG00000165282(PIGO)	3933	27	146	0.156069364
9	35096289	35096290	-		protein_coding	ENSG00000165282(PIGO)	330	9	13	0.409090909
9	35405076	35405077	+		protein_coding	ENSG00000198722(UNC13B)	243086	24	109	0.180451128
9	35697494	35697495	-		protein_coding	ENSG00000137076(TLN1)	34701	15	447	0.032467532
9	35712869	35712870	-		protein_coding	ENSG00000137076(TLN1)	19326	12	476	0.024590164
9	35737128	35737129	-		protein_coding	ENSG00000070610(GBA2)	12100	7	172	0.039106145
9	35738294	35738295	-		protein_coding	ENSG00000070610(GBA2)	10934	10	305	0.031746032
9	35813073	35813074	-		protein_coding	ENSG00000137133(HINT2)	2281	342	1642	0.172379032
9	35813722	35813723	-		protein_coding	ENSG00000137133(HINT2)	1632	21	1827	0.011363636
9	72365072	72365073	-		protein_coding	ENSG00000107372(ZFAND5)	163	16	250	0.060150376
9	81613408	81613409	-		protein_coding	ENSG00000196781(TLE1)	76139	24	82	0.226415094
9	85655278	85655279	-		protein_coding	ENSG00000135049(AGTPBP1)	86751	165	256	0.39192399
9	86079196	86079197	-		protein_coding	ENSG00000135052(GOLM1)	20977	14	758	0.018134715
9	92242190	92242191	-		protein_coding	ENSG00000196305(IARS1)	51664	140	695	0.167664671
9	92809326	92809327	+		Other features	.	.	8	185	0.041450777
9	93451480	93451481	-		protein_coding	ENSG00000188938(FAM120AOS)	2101	10	156	0.060240964
9	95317681	95317682	-		protein_coding	ENSG00000158169(FANCC)	109115	6	42	0.125
9	95466787	95466788	+		Other features	.	.	5	0	1.0
9	96645967	96645968	-		protein_coding	ENSG00000158122(PRXL2C)	9350	6	97	0.058252427
9	98087446	98087447	-		protein_coding	ENSG00000106785(TRIM14)	31776	8	149	0.050955414
9	100117453	100117454	-		pseudogene	ENSG00000238172(RPS2P35)	198	15	21	0.416666667
9	100516711	100516712	+		protein_coding	ENSG00000241697(TMEFF1)	43564	15	424	0.034168565
9	108918356	108918357	-		protein_coding	ENSG00000070061(ELP1)	15972	17	47	0.265625
9	111484283	111484284	-		protein_coding	ENSG00000136813(ECPAS)	462	7	173	0.038888889
9	114248156	114248157	+		protein_coding	ENSG00000196739(COL27A1)	92621	5	4	0.555555556
9	120403058	120403059	-		protein_coding	ENSG00000136861(CDK5RAP2)	177112	20	99	0.168067227
9	120860094	120860095	-		protein_coding	ENSG00000119403(PHF19)	34802	10	70	0.125
9	120997696	120997697	-		protein_coding	ENSG00000106804(C5)	77499	5	14	0.263157895
9	125239210	125239211	-		protein_coding	ENSG00000044574(HSPA5)	2172	26	2951	0.008733624
9	127407496	127407497	+		protein_coding	ENSG00000136856(SLC2A8)	10360	10	232	0.041322314
9	127473864	127473865	+		protein_coding	ENSG00000148356(LRSAM1)	22377	22	149	0.128654971
9	127506469	127506470	-		protein_coding	ENSG00000136830(NIBAN2)	72520	44	11	0.8
9	127732081	127732082	-		protein_coding	ENSG00000160404(TOR2A)	3232	9	133	0.063380282
9	127872716	127872717	-		protein_coding	ENSG00000106992(AK1)	4959	14	488	0.027888446
9	127872785	127872786	-		protein_coding	ENSG00000106992(AK1)	4890	22	557	0.037996546
9	127935677	127935678	-		protein_coding	ENSG00000136908(DPM2)	2177	25	410	0.057471264
9	128233124	128233125	+		protein_coding	ENSG00000106976(DNM1)	41471	5	26	0.161290323
9	128233511	128233512	+		protein_coding	ENSG00000106976(DNM1)	41858	5	46	0.098039216
9	128325788	128325789	+		protein_coding	ENSG00000167113(COQ4)	3246	9	335	0.026162791
9	128326308	128326309	+		protein_coding	ENSG00000167113(COQ4)	3766	10	45	0.181818182
9	128390085	128390086	+		protein_coding	ENSG00000167118(URM1)	18726	28	486	0.054474708
9	128390368	128390369	+		protein_coding	ENSG00000167118(URM1)	19009	12	281	0.040955631
9	128390515	128390516	+		protein_coding	ENSG00000167118(URM1)	19156	11	440	0.024390244
9	128435875	128435876	+		protein_coding	ENSG00000167123(CERCAM)	24126	11	429	0.025
9	128689349	128689350	+		protein_coding	ENSG00000119335(SET)	5927	28	3063	0.009058557
9	128809332	128809333	+		protein_coding	ENSG00000107021(TBC1D13)	22081	11	217	0.048245614
9	128921552	128921553	+		protein_coding	ENSG00000175287(PHYHD1)	588	25	786	0.030826141
9	128921967	128921968	+		protein_coding	ENSG00000175287(PHYHD1)	1003	25	463	0.051229508
9	128936493	128936494	+		protein_coding	ENSG00000175287(PHYHD1)	15529	54	881	0.057754011
9	128941722	128941723	+		protein_coding	ENSG00000175287(PHYHD1)	20758	25	695	0.034722222
9	128999673	128999674	+		protein_coding	ENSG00000095319(NUP188)	51976	25	1060	0.023041475
9	129089031	129089032	+		protein_coding	ENSG00000167130(DOLPP1)	7922	47	252	0.157190635
9	129503591	129503592	+		lncRNA	ENSG00000204054(LINC00963)	26647	36	421	0.078774617
9	129505448	129505449	+		lncRNA	ENSG00000204054(LINC00963)	28504	17	98	0.147826087
9	130885342	130885343	+		protein_coding	ENSG00000097007(ABL1)	172301	9	347	0.025280899
9	131120832	131120833	+		protein_coding	ENSG00000126878(AIF1L)	24358	10	184	0.051546392
9	131192282	131192283	+		protein_coding	ENSG00000126883(NUP214)	66711	6	72	0.076923077
9	131487929	131487930	+		protein_coding	ENSG00000288701(PRRC2B)	114295	23	1145	0.019691781
9	133108753	133108754	-		protein_coding	ENSG00000285245	55161	118	309	0.276346604
9	133342817	133342818	-		protein_coding	ENSG00000148297(MED22)	5314	18	423	0.040816327
9	133417668	133417669	-		protein_coding	ENSG00000148300(REXO4)	428	93	315	0.227941176
9	133418404	133418405	+		protein_coding	ENSG00000160323(ADAMTS13)	4048	7	41	0.145833333
9	133422200	133422201	+		protein_coding	ENSG00000160323(ADAMTS13)	7844	10	51	0.163934426
9	134053520	134053521	-		protein_coding	ENSG00000169925(BRD3)	15015	47	370	0.112709832
9	135486891	135486892	+		protein_coding	ENSG00000196422(PPP1R26)	7814	10	81	0.10989011
9	135501031	135501032	+		protein_coding	ENSG00000122140(MRPS2)	1049	8	228	0.033898305
9	136363098	136363099	-		protein_coding	ENSG00000213221(DNLZ)	646	17	183	0.085
9	136410457	136410458	-		protein_coding	ENSG00000165689(ENTR1)	157	36	18	0.666666667
9	136475540	136475541	-		protein_coding	ENSG00000148396(SEC16A)	8219	8	220	0.035087719
9	136590807	136590808	+		Other features	.	.	4	0	1.0
9	136590817	136590818	+		Other features	.	.	4	0	1.0
9	136590824	136590825	+		Other features	.	.	4	0	1.0
9	136723821	136723822	+		protein_coding	ENSG00000165716(DIPK1B)	11251	11	500	0.021526419
9	136728119	136728120	-		lncRNA	ENSG00000233016(SNHG7)	65	40	582	0.064308682
9	136808025	136808026	+		protein_coding	ENSG00000196642(RABL6)	84	197	198	0.498734177
9	136841105	136841106	+		protein_coding	ENSG00000196642(RABL6)	33164	14	691	0.019858156
9	136862173	136862174	-		protein_coding	ENSG00000107223(EDF1)	4135	37	1665	0.02173913
9	136862918	136862919	-		protein_coding	ENSG00000107223(EDF1)	3390	22	2080	0.010466223
9	136887618	136887619	+		protein_coding	ENSG00000127191(TRAF2)	5708	7	10	0.411764706
9	136940952	136940953	-		protein_coding	ENSG00000159069(FBXW5)	3786	33	149	0.181318681
9	137043729	137043730	-		protein_coding	ENSG00000107281(NPDC1)	2450	10	221	0.043290043
9	137045460	137045461	-		protein_coding	ENSG00000107281(NPDC1)	719	6	71	0.077922078
9	137070435	137070436	-		protein_coding	ENSG00000186193(SAPCD2)	122	7	44	0.137254902
9	137109011	137109012	+		protein_coding	ENSG00000177239(MAN1B1)	22156	23	95	0.194915254
9	137272215	137272216	+		protein_coding	ENSG00000188986(NELFB)	16890	86	208	0.292517007
9	137272933	137272934	+		protein_coding	ENSG00000188986(NELFB)	17608	8	256	0.03030303
9	137272981	137272982	+		protein_coding	ENSG00000188986(NELFB)	17656	10	298	0.032467532
9	137281000	137281001	+		protein_coding	ENSG00000198113(TOR4A)	3276	6	4	0.6
9	137423620	137423621	+		protein_coding	ENSG00000188747(NOXA1)	272	5	47	0.096153846
9	137429278	137429279	+		protein_coding	ENSG00000188747(NOXA1)	5930	20	43	0.317460317
9	137835431	137835432	+		protein_coding	ENSG00000181090(EHMT1)	216441	10	35	0.222222222
MT	220	221	-		Other features	.	.	121	17529	0.006855524
MT	408	409	-		Other features	.	.	8	15	0.347826087
MT	983	984	+		Mt_rRNA	ENSG00000211459(MT-RNR1)	337	126	5669	0.021742882
MT	2356	2357	+		Mt_rRNA	ENSG00000210082(MT-RNR2)	687	45	5944	0.007513775
MT	2358	2359	+		Mt_rRNA	ENSG00000210082(MT-RNR2)	689	121	5748	0.0206168
MT	2735	2736	+		Mt_rRNA	ENSG00000210082(MT-RNR2)	1066	209	50517	0.004120175
MT	2987	2988	+		Mt_rRNA	ENSG00000210082(MT-RNR2)	1318	905	114502	0.007841812
MT	3171	3172	+		Mt_rRNA	ENSG00000210082(MT-RNR2)	1502	73	9722	0.007452782
MT	3278	3279	+		Mt_tRNA	ENSG00000209082(MT-TL1)	50	69	2801	0.024041812
MT	7904	7905	+		protein_coding	ENSG00000198712(MT-CO2)	320	150	28282	0.005275746
MT	9803	9804	-		Other features	ENSG00000210196(MT-TP)	.	38	4987	0.007562189
MT	10669	10670	+		protein_coding	ENSG00000212907(MT-ND4L)	201	89	15921	0.005559026
MT	11149	11150	-		Other features	ENSG00000210107(MT-TQ)	.	30	3731	0.007976602
MT	11402	11403	-		Other features	ENSG00000210107(MT-TQ)	.	27	2721	0.009825328
MT	11470	11471	+		protein_coding	ENSG00000198886(MT-ND4)	712	184	6390	0.027989048
MT	11774	11775	-		Other features	ENSG00000210107(MT-TQ)	.	48	7621	0.006258965
MT	12238	12239	+		Mt_tRNA	ENSG00000210184(MT-TS2)	33	138	30	0.821428571
MT	12239	12240	+		Mt_tRNA	ENSG00000210184(MT-TS2)	34	148	17	0.896969697
MT	12240	12241	+		Mt_tRNA	ENSG00000210184(MT-TS2)	35	135	28	0.828220859
MT	12617	12618	-		Other features	ENSG00000210107(MT-TQ)	.	50	7505	0.006618134
MT	12888	12889	-		Other features	ENSG00000210107(MT-TQ)	.	37	5337	0.006885002
MT	12999	13000	-		Other features	ENSG00000210107(MT-TQ)	.	22	2109	0.010323792
MT	13461	13462	-		Other features	ENSG00000210107(MT-TQ)	.	46	7179	0.006366782
MT	13558	13559	+		protein_coding	ENSG00000198786(MT-ND5)	1223	9	301	0.029032258
MT	14914	14915	+		protein_coding	ENSG00000198727(MT-CYB)	169	30	2384	0.012427506
MT	15103	15104	+		protein_coding	ENSG00000198727(MT-CYB)	358	84	7718	0.01076647
MT	15165	15166	+		protein_coding	ENSG00000198727(MT-CYB)	420	56	9884	0.005633803
MT	15353	15354	+		protein_coding	ENSG00000198727(MT-CYB)	608	53	4558	0.011494253
X	304918	304919	-		protein_coding	ENSG00000178605(GTPBP6)	13878	18	471	0.036809816
X	1386409	1386410	-		protein_coding	ENSG00000169100(SLC25A6)	5704	30	1865	0.015831135
X	1386587	1386588	-		protein_coding	ENSG00000169100(SLC25A6)	5526	342	3750	0.083577713
X	1389497	1389498	-		protein_coding	ENSG00000169100(SLC25A6)	2616	23	2370	0.009611366
X	1391946	1391947	-		protein_coding	ENSG00000169100(SLC25A6)	167	1667	3250	0.339027863
X	1392071	1392072	-		protein_coding	ENSG00000169100(SLC25A6)	42	20	682	0.028490028
X	1395209	1395210	+		Other features	.	.	5	26	0.161290323
X	2500418	2500419	-		protein_coding	ENSG00000214717(ZBED1)	558	8	95	0.077669903
X	9719252	9719253	+		protein_coding	ENSG00000101849(TBL1X)	255934	23	341	0.063186813
X	10567051	10567052	-		protein_coding	ENSG00000101871(MID1)	266603	22	528	0.04
X	19354580	19354581	+		protein_coding	ENSG00000131828(PDHA1)	10689	19	1311	0.014285714
X	19515382	19515383	-		protein_coding	ENSG00000180815(MAP3K15)	126	5	56	0.081967213
X	21883783	21883784	+		protein_coding	ENSG00000012174(MBTPS2)	44168	18	647	0.027067669
X	38803040	38803041	+		protein_coding	ENSG00000165175(MID1IP1)	1602	10	136	0.068493151
X	40074181	40074182	-		protein_coding	ENSG00000183337(BCOR)	103148	60	151	0.28436019
X	40735273	40735274	-		protein_coding	ENSG00000180182(MED14)	585	16	221	0.067510549
X	44873350	44873351	+		protein_coding	ENSG00000147050(KDM6A)	164	17	220	0.071729958
X	47218802	47218803	+		protein_coding	ENSG00000102225(CDK16)	944	21	2015	0.010314342
X	47239132	47239133	+		protein_coding	ENSG00000102226(USP11)	6268	12	410	0.028436019
X	47242134	47242135	+		protein_coding	ENSG00000102226(USP11)	9270	16	997	0.015794669
X	47657807	47657808	-		protein_coding	ENSG00000126756(UXT)	1373	23	1230	0.018355946
X	48579292	48579293	+		protein_coding	ENSG00000102317(RBM3)	4845	10	116	0.079365079
X	48708395	48708396	+		protein_coding	ENSG00000101945(SUV39H1)	12843	9	241	0.036
X	48957281	48957282	-		protein_coding	ENSG00000068308(OTUD5)	1105	14	97	0.126126126
X	49079753	49079754	-		protein_coding	ENSG00000196998(WDR45)	21417	12	682	0.017291066
X	49194237	49194238	-		protein_coding	ENSG00000102003(SYP)	5981	87	62	0.583892617
X	49241874	49241875	-		Other features	ENSG00000102001(CACNA1F)	.	16	1	0.941176471
X	49241881	49241882	-		Other features	ENSG00000102001(CACNA1F)	.	14	3	0.823529412
X	53082508	53082509	+		protein_coding	ENSG00000184205(TSPYL2)	143	29	276	0.095081967
X	53534139	53534140	-		protein_coding	ENSG00000086758(HUWE1)	152613	64	638	0.091168091
X	53547865	53547866	-		protein_coding	ENSG00000086758(HUWE1)	138887	9	186	0.046153846
X	54809901	54809902	+		protein_coding	ENSG00000102316(MAGED2)	2304	21	1745	0.01189128
X	54923131	54923132	+		protein_coding	ENSG00000067445(TRO)	2671	6	45	0.117647059
X	64186782	64186783	-		protein_coding	ENSG00000184675(AMER1)	18926	5	40	0.111111111
X	66597463	66597464	-		protein_coding	ENSG00000131080(EDA2R)	41835	6	48	0.111111111
X	70134756	70134757	+		protein_coding	ENSG00000089289(IGBP1)	1311	6	65	0.084507042
X	70387216	70387217	+		protein_coding	ENSG00000090889(KIF4A)	97114	18	753	0.023346304
X	70963335	70963336	+		Other features	.	.	67	1625	0.039598109
X	71136988	71136989	+		protein_coding	ENSG00000184634(MED12)	18447	10	111	0.082644628
X	71140681	71140682	+		protein_coding	ENSG00000184634(MED12)	22140	25	191	0.115740741
X	71240386	71240387	-		protein_coding	ENSG00000147130(ZMYM3)	14760	11	46	0.192982456
X	72272404	72272405	-		protein_coding	ENSG00000198034(RPS4X)	4844	9	248	0.035019455
X	72272603	72272604	-		protein_coding	ENSG00000198034(RPS4X)	4645	63	2966	0.020798944
X	72683388	72683389	-		protein_coding	ENSG00000067177(PHKA1)	30931	6	35	0.146341463
X	73831127	73831128	-		lncRNA	ENSG00000229807(XIST)	21596	81	6313	0.012668126
X	73843307	73843308	-		lncRNA	ENSG00000229807(XIST)	9416	43	2256	0.018703784
X	73850013	73850014	-		lncRNA	ENSG00000229807(XIST)	2710	35	1406	0.024288688
X	77870879	77870880	-		protein_coding	ENSG00000102158(MAGT1)	28392	15	745	0.019736842
X	84061894	84061895	-		protein_coding	ENSG00000072133(RPS6KA6)	144462	26	102	0.203125
X	84065013	84065014	-		protein_coding	ENSG00000072133(RPS6KA6)	141343	5	55	0.083333333
X	96957876	96957877	+		protein_coding	ENSG00000147202(DIAPH2)	273166	20	110	0.153846154
X	100675007	100675008	-		protein_coding	ENSG00000102362(SYTL4)	57116	5	26	0.161290323
X	101413170	101413171	+		protein_coding	ENSG00000126945(HNRNPH2)	4950	9	297	0.029411765
X	104166639	104166640	+		protein_coding	ENSG00000123575(FAM199X)	188	16	991	0.015888779
X	108563906	108563907	+		protein_coding	ENSG00000188153(COL4A5)	124070	6	87	0.064516129
X	108668413	108668414	+		protein_coding	ENSG00000188153(COL4A5)	228577	23	12	0.657142857
X	108681885	108681886	+		protein_coding	ENSG00000188153(COL4A5)	242049	6	110	0.051724138
X	110317891	110317892	-		protein_coding	ENSG00000101935(AMMECR1)	122427	13	15	0.464285714
X	115649461	115649462	+		protein_coding	ENSG00000102024(PLS3)	88289	62	11002	0.00560376
X	119236656	119236657	+		protein_coding	ENSG00000101856(PGRMC1)	413	30	1570	0.01875
X	119469973	119469974	+		protein_coding	ENSG00000005022(SLC25A5)	1553	346	4124	0.077404922
X	120211959	120211960	-		protein_coding	ENSG00000101883(RHOXF1)	33308	3	4	0.428571429
X	123961779	123961780	+		protein_coding	ENSG00000101972(STAG2)	1569	8	13	0.380952381
X	132958366	132958367	-		protein_coding	ENSG00000171004(HS6ST2)	3029	7	118	0.056
X	136873341	136873342	-		protein_coding	ENSG00000147274(RBMX)	7423	10	363	0.026809651
X	136880634	136880635	-		protein_coding	ENSG00000147274(RBMX)	130	35	3133	0.01104798
X	151930476	151930477	-		Other features	.	.	6	0	1.0
X	151930477	151930478	-		Other features	.	.	6	0	1.0
X	153700858	153700859	-		protein_coding	ENSG00000185825(BCAP31)	23707	13	81	0.138297872
X	153797529	153797530	+		protein_coding	ENSG00000180879(SSR4)	4015	41	4744	0.008568443
X	154010508	154010509	-		protein_coding	ENSG00000184216(IRAK1)	9394	8	258	0.030075188
X	154010559	154010560	-		protein_coding	ENSG00000184216(IRAK1)	9343	27	1906	0.013967926
X	154450515	154450516	+		protein_coding	ENSG00000071859(FAM50A)	6376	85	2500	0.032882012
X	154477858	154477859	-		protein_coding	ENSG00000196976(LAGE3)	1423	14	249	0.053231939
